"SN.","Title","Registration Number","Registration Date","Language","Periodicity","Publisher","Owner","Publication State","Publication District","Action"
"1493","SAKSHI","TELTEL/2008/23809","25-04-2008","Telugu","Daily","V. MURALI","JAGATI PUBLICATIONS  LTD.","Telangana","Telangana","View        registration details for SAKSHI (TELTEL/2008/23809)"
"1494","SAKSHI","TELTEL/2008/23795","25-04-2008","Telugu","Daily","V. MURALI","JAGATI PUBLICATIONS LTD.","Telangana","Nizamabad","View        registration details for SAKSHI (TELTEL/2008/23795)"
"1495","SAKSHI","TELTEL/2008/23797","25-04-2008","Telugu","Daily","V. MURALI","JAGATI PUBLICATIONS PVT. LTD.","Telangana","Khammam","View        registration details for SAKSHI (TELTEL/2008/23797)"
"1496","SAKSHI","TELTEL/2008/23806","25-04-2008","Telugu","Daily","Dhananjaya Reddy Rakkasi","JAGATI PUBLICATIONS  LTD.","Telangana","Warangal","View        registration details for SAKSHI (TELTEL/2008/23806)"
"1497","SAKSHI","TELTEL/2008/23792","25-04-2008","Telugu","Daily","V. MURALI","JAGATI PUBLICATIONS LTD.","Telangana","Nalgonda","View        registration details for SAKSHI (TELTEL/2008/23792)"
"1498","SAKSHI","TELTEL/2008/23800","25-04-2008","Telugu","Daily","V. MURALI","JAGATI PUBLICATIONS LTD.","Telangana","Karimnagar","View        registration details for SAKSHI (TELTEL/2008/23800)"
"1499","SAKSHI","TELTEL/2008/23482","31-03-2008","Telugu","Daily","Dhananjaya Reddy Rakkasi","JAGATI PUBLICATIONS LTD.","Telangana","Hyderabad","View        registration details for SAKSHI (TELTEL/2008/23482)"
"1500","SAKSHITHA","TELTEL/2017/73751","09-11-2017","Telugu","Daily","K. MANJULATHA","K.MANJULATHA","Telangana","Medchal Malkajgiri","View        registration details for SAKSHITHA (TELTEL/2017/73751)"
"1501","SAKSHYAM","TGTEL/26/A2380","09-04-2026","Telugu","Daily","Sudheer Kumar Katepally","Sudheer Kumar Katepally","Telangana","Hyderabad","View        registration details for SAKSHYAM (TGTEL/26/A2380)"
"1502","SALAHA","TELTEL/2007/21660","29-10-2007","Telugu","Monthly","M. BHEEMA SHANKAR","M. BHEEMA SHANKER","Telangana","Hyderabad","View        registration details for SALAHA (TELTEL/2007/21660)"
"1503","SALAM TELANGANA","TELTEL/2015/65359","28-12-2015","Telugu","Weekly","GOTTIPARTHI SRINIVAS GOUD","GOTTIPARTHI SRINIVAS GOUD","Telangana","Rangareddy","View        registration details for SALAM TELANGANA (TELTEL/2015/65359)"
"1504","SALAR-E-WAQT","37961","24-02-1984","Urdu","Weekly","SYED FAREEDULLAH HUSSAINI","SYED FAREEDULLAH HUSSAINI","Telangana","Hyderabad","View        registration details for SALAR-E-WAQT (37961)"
"1505","SALAR-E-WAQT","37975","24-12-1984","Urdu","Weekly","SYEED FAREEDULLAH HUSSAINI","SYEED FAREEDULLAHA HUSSAINI","Telangana","Hyderabad","View        registration details for SALAR-E-WAQT (37975)"
"1506","SALMAAN","37934","12-04-1984","English","Fortnightly","MIRZA KHADER ALI BAG","MIRZA KHADER ALI BAGH","Telangana","Hyderabad","View        registration details for SALMAAN (37934)"
"1507","SALUTE TELANGANA","TELTEL/2015/63101","07-07-2015","Telugu","Monthly","KETHAVATHU SRINIVASA NAIK","KETHAVATHU SRINIVASA NAIK","Telangana","Nalgonda","View        registration details for SALUTE TELANGANA (TELTEL/2015/63101)"
"1508","SALUTE TELANGANA","TELTEL/2015/64373","19-10-2015","Telugu","Daily","KETHAVATHU SRINIVASA NAIK","KETHAVATHU SRINIVASA NAIK","Telangana","Nalgonda","View        registration details for SALUTE TELANGANA (TELTEL/2015/64373)"
"1509","SALYUT SEVEN","37994","07-11-1984","Urdu","Weekly","ARSHIYA NAAZ","ARSHIYA NAAZ","Telangana","Hyderabad","View        registration details for SALYUT SEVEN (37994)"
"1510","SAMA SAMAJAM","TELTEL/2015/62760","22-06-2015","Telugu","Monthly","GOSUKONDA PRUDHVIRAJU","GOSUKONDA PRUDHVIRAJU","Telangana","Nalgonda","View        registration details for SAMA SAMAJAM (TELTEL/2015/62760)"
"1511","SAMA SAMAJAM","TELTEL/2016/73311","14-09-2017","Telugu","Daily","GOSUKONDA PRUDHV RAJU","GOSUKONDA PRUDHVIRAJU","Telangana","Nalgonda","View        registration details for SAMA SAMAJAM (TELTEL/2016/73311)"
"1512","SAMAAJA VAARADHI","TELTEL/2022/81800","25-07-2022","Telugu","Monthly","PAMANAGUNDLA NAVEEN KUMAR","PAMANAGUNDLA NAVEEN KUMAR","Telangana","Nalgonda","View        registration details for SAMAAJA VAARADHI (TELTEL/2022/81800)"
"1513","SAMAAJAM NEWS","TELTEL/2022/88016","16-07-2024","TELUGU","Daily","MADHARAM VASU","MADHARAM VASU","Telangana","","View        registration details for SAMAAJAM NEWS (TELTEL/2022/88016)"
"1514","SAMACHARA YOGI","TELTEL/2024/89286","30-09-2024","TELUGU","Monthly","P KRISHNAMA CHARY","P KRISHNAMA CHARY","Telangana","","View        registration details for SAMACHARA YOGI (TELTEL/2024/89286)"
"1515","SAMACHARA YOGI","TGTEL/25/A3850","12-11-2025","TELUGU","Daily","POLOJU KRISHNAMA CHARY","POLOJU KRISHNAMA CHARY","Telangana","Rangareddy","View        registration details for SAMACHARA YOGI (TGTEL/25/A3850)"
"1516","samagra dina patrika eenati vijaya bharathi","TGTEL/25/A1970","29-07-2025","Telugu","Daily","kolluru kumar kurma","kolluru kumar kurma","Telangana","Hyderabad","View        registration details for samagra dina patrika eenati vijaya bharathi (TGTEL/25/A1970)"
"1517","SAMAGRA SAMACHARA PATHRIKA MUDRA","TELTEL/2013/50413","20-06-2013","Telugu","Daily","ALIMINATI INDRA REDDY","ALIMINATI INDRA REDDY","Telangana","Rangareddy","View        registration details for SAMAGRA SAMACHARA PATHRIKA MUDRA (TELTEL/2013/50413)"
"1518","SAMAJ MATHLAB","TELTEL/2016/71764","08-05-2017","Telugu","Fortnightly","DUSA EKNATH","DUSA EKNATH","Telangana","Karimnagar","View        registration details for SAMAJ MATHLAB (TELTEL/2016/71764)"
"1519","SAMAJA PARISHODHANA","APTEL/2006/18297","05-01-2007","Telugu","Monthly","PERUMALLA NARSIMHA","PERUMALLA NARSIMHA","Telangana","Nalgonda","View        registration details for SAMAJA PARISHODHANA (APTEL/2006/18297)"
"1520","SAMAJIKA CHAITHANYA PATHRIKA PRAJABHIPRAYAM","APTEL/2001/05097","12-02-2001","Telugu","Monthly","SOMAVARAPU YADAIAH","SOMAVARAPU YADAIAH","Telangana","Nalgonda","View        registration details for SAMAJIKA CHAITHANYA PATHRIKA PRAJABHIPRAYAM (APTEL/2001/05097)"
"1521","SAMAJIKA KERATAM","TELTEL/2011/37905","16-06-2011","Telugu","Monthly","GOLI SAIDULU","GOLI SAIDULU","Telangana","Nalgonda","View        registration details for SAMAJIKA KERATAM (TELTEL/2011/37905)"
"1522","SAMAJIKA MARPU","TELTEL/2022/90800","","TELUGU","Daily","RAM PAVAN KUMAR VEMURI","SATYAKAM MEDIA PRIVATE LIMITED","Telangana","Hyderabad","View        registration details for SAMAJIKA MARPU (TELTEL/2022/90800)"
"1523","SAMAJIKA SARATHI","TELTEL/2021/81090","03-02-2022","Telugu","Daily","GANGU PRAKASH","GANGU PRAKASH","Telangana","Nagarkurnool","View        registration details for SAMAJIKA SARATHI (TELTEL/2021/81090)"
"1524","SAMAJIKA SWECHHA","TELTEL/2017/73019","18-08-2017","Telugu","Daily","KANNEBOINA NARSIMHA","KANNEBOINA NARSIMHA","Telangana","Nalgonda","View        registration details for SAMAJIKA SWECHHA (TELTEL/2017/73019)"
"1525","SAMAJWADI SAMACHAR","TELHIN/2015/63679","07-08-2015","Hindi","Daily","SYED MOOSA ADNAN","SYED MOOSA ADNAN","Telangana","Hyderabad","View        registration details for SAMAJWADI SAMACHAR (TELHIN/2015/63679)"
"1526","SAMANWAY DAKSHIN","TELHIN/2016/70799","10-03-2017","Hindi","Quarterly","ANITA GANGULY","KENDRIYA HINDI SHIKSHAN MANDAL","Telangana","Hyderabad","View        registration details for SAMANWAY DAKSHIN (TELHIN/2016/70799)"
"1527","samanyuni chethilo akshra astram telanganamanjeera","TGTEL/26/A4015","21-05-2026","Telugu","Daily","kota sathyanarayana","kota sathyanarayana","Telangana","Sangareddy","View        registration details for samanyuni chethilo akshra astram telanganamanjeera  (TGTEL/26/A4015)"
"1528","SAMARA SHANKHAM","TELTEL/2023/88581","20-08-2024","TELUGU","Daily","KONDAMADUGU SRAVAN KUMAR","KONDAMADUGU SRAVAN KUMAR","Telangana","Yadadri Bhuvanagiri","View        registration details for SAMARA SHANKHAM (TELTEL/2023/88581)"
"1529","SAMASTA PRAKSHALANAM","TGTEL/25/A3369","21-10-2025","Telugu","Daily","J Bhasker","J Bhasker","Telangana","Sangareddy","View        registration details for SAMASTA PRAKSHALANAM (TGTEL/25/A3369)"
"1530","SAMAYA JYOTHI","TELTEL/2013/53323","29-11-2013","Telugu","Daily","FAISAL KHAN","FAISAL KHAN","Telangana","Adilabad","View        registration details for SAMAYA JYOTHI (TELTEL/2013/53323)"
"1531","SAMAYAM","APTEL/2006/18267","05-01-2007","Telugu","Daily","MOHAMMED MURTHUZA","MOHAMMED MURTHUZA","Telangana","Hyderabad","View        registration details for SAMAYAM (APTEL/2006/18267)"
"1532","SAMBHARNA","52840","27-02-1993","Hindi","Daily","MOHD. YOUSUFUDDIN","MOHD. YOUSUFUDDIN","Telangana","Hyderabad","View        registration details for SAMBHARNA (52840)"
"1533","SAMNYUDI ASTHRAM","TGTEL/25/A1872","18-07-2025","Telugu","Daily","PANUTULA PRIYANKA","PANUTULA PRIYANKA","Telangana","Sangareddy","View        registration details for SAMNYUDI ASTHRAM (TGTEL/25/A1872)"
"1534","SAMSKRITA BHARATHI","37929","20-06-1984","Telugu","Quarterly","CH. V SUBRAMANYAM","SAMSKRUTA BHASHA PRACHARA SAMITI","Telangana","Hyderabad","View        registration details for SAMSKRITA BHARATHI (37929)"
"1535","SANCHALANA DINA PATRIKA JYOTHI","TELTEL/2015/63766","12-08-2015","Telugu","Daily","NAMPALLY SRINIVAS","NAMPALLY SRINIVAS","Telangana","Hyderabad","View        registration details for SANCHALANA DINA PATRIKA JYOTHI (TELTEL/2015/63766)"
"1536","SANCHALANAVARTHALAKU NEDU","TELTEL/2023/84471","24-05-2023","Telugu","Daily","VELLENKI JAYAPAL REDDY","VELLENKI JAYAPAL REDDY","Telangana","Hyderabad","View        registration details for SANCHALANAVARTHALAKU NEDU (TELTEL/2023/84471)"
"1537","SANDEEPANI","15893","09-09-1969","Telugu","Monthly","L. PRABHAKAR REDDY","AKHILA BHARATEEYA VIDHARYTHI PARISHAD","Telangana","Hyderabad","View        registration details for SANDEEPANI (15893)"
"1538","Sandhesham Times","TGTEL/25/A0348","22-05-2025","Telugu","Daily","Kase Amrutha","Kase Amrutha","Telangana","Suryapet","View        registration details for Sandhesham Times (TGTEL/25/A0348)"
"1539","SANKALPA SIDDHI","TELTEL/2017/76846","12-02-2019","Telugu","Monthly","BRHAMASRI NAGESWAR RAO","BRHAMASRI NAGESHWAR RAO","Telangana","Hyderabad","View        registration details for SANKALPA SIDDHI (TELTEL/2017/76846)"
"1540","SANKEERTHANARCHANA","TELTEL/2021/84048","01-05-2023","Telugu","Monthly","J.S.V. SIVAPRASAAD JI","J.S.V. SIVA PRASAADJI","Telangana","Hyderabad","View        registration details for SANKEERTHANARCHANA (TELTEL/2021/84048)"
"1541","SANKSHEMA MANASIRCAR","TGTEL/25/A0540","28-05-2025","Telugu","Daily","SHAIK MASTAN","AARAA DIGITAL NEWS NETWORKS","Telangana","Hyderabad","View        registration details for SANKSHEMA MANASIRCAR (TGTEL/25/A0540)"
"1542","SANT NIRANKARI","TELTEL/1999/00459","27-08-1999","Telugu","Monthly","MOHINI AHUJA","SANT NIRANKARI MANDAL","Telangana","Hyderabad","View        registration details for SANT NIRANKARI (TELTEL/1999/00459)"
"1543","SANTOSHAM","APTEL/2002/07620","13-08-2002","Telugu","Weekly","SURESH KONDETI","SURESH KONDETI","Telangana","Hyderabad","View        registration details for SANTOSHAM (APTEL/2002/07620)"
"1544","SATHYASAI BALAVIKAS","APTEL/2002/08813","30-09-2002","Telugu","Monthly","T SURYANARYANA RAO","MAHILA VIBHAG OF SRI SATHYA SAI SEVA ORGANISATION OF HYDERABAD","Telangana","Hyderabad","View        registration details for SATHYASAI BALAVIKAS (APTEL/2002/08813)"
"1545","Sathyashodhana In Search of Truth For Every Voice","TGMUL/26/A0370","16-01-2026","Telugu, English, Hindi","Weekly","SATHYAPU VARALAXMI","SATHYAPU VARALAXMI","Telangana","Nirmal","View        registration details for Sathyashodhana In Search of Truth For Every Voice (TGMUL/26/A0370)"
"1546","SATHYASPOORTHI","TGTEL/25/A1089","05-06-2025","Telugu","Daily","Ankari Prakash","Ankari Prakash","Telangana","Peddapalli","View        registration details for SATHYASPOORTHI (TGTEL/25/A1089)"
"1547","SATTVA DARSINI","TELMUL/2022/83565","10-03-2023","Telugu, English, Sanskrit","Monthly","DR. PANTANGI KAMLAKARA SHARMA","DR. PANTANGI KAMLAKARA SHARMA","Telangana","Hyderabad","View        registration details for SATTVA DARSINI (TELMUL/2022/83565)"
"1548","SATYA THE TRUTH","APTEL/2002/06527","30-04-2002","Telugu","Daily","GOLI VIJAYA KUMAR","GOLI VIJAYA KUMAR","Telangana","Nalgonda","View        registration details for SATYA THE TRUTH (APTEL/2002/06527)"
"1549","SATYAGRAHAM","TGTEL/25/A5317","19-12-2025","Telugu","Daily","pothuri srinivasa rao","narayanamma rayapati","Telangana","Rangareddy","View        registration details for SATYAGRAHAM (TGTEL/25/A5317)"
"1550","SATYAM","TELURD/2022/90688","30-04-2025","Urdu","Daily","SYED MUKHEEMUDDIN","SYED MUKHEEMUDDIN","Telangana","Hyderabad","View        registration details for SATYAM (TELURD/2022/90688)"
"1551","SATYAM","TELURD/2015/66322","03-03-2016","Urdu","Weekly","SYED MUKHEEMUDDIN","SYED MUKHEEMUDDIN","Telangana","Hyderabad","View        registration details for SATYAM (TELURD/2015/66322)"
"1552","Satyameva Jayate","TGTEL/25/A2415","04-09-2025","Telugu","Daily","NAYEEM UR RAHMAN","NAYEEM UR RAHMAN","Telangana","Hyderabad","View        registration details for Satyameva Jayate (TGTEL/25/A2415)"
"1553","SATYANISTHA","TELTEL/2015/60708","11-03-2015","Telugu","Monthly","MOHD SYED","MOHD SYED","Telangana","Nalgonda","View        registration details for SATYANISTHA (TELTEL/2015/60708)"
"1554","SAVAALKI SIDDHAM","TGTEL/25/A3764","07-11-2025","Telugu","Daily","BANATHI JOSEPH","BANATHI JOSEPH","Telangana","Warangal","View        registration details for SAVAALKI SIDDHAM (TGTEL/25/A3764)"
"1555","SAYANKALAM","APTEL/2004/12513","29-04-2004","Telugu","Daily","P SATYA KUMARI","P SATYA KUMARI","Telangana","Khammam","View        registration details for SAYANKALAM (APTEL/2004/12513)"
"1556","SAZ-E-DECCAN","52713","26-10-1990","Urdu","Daily","MOHD. AMEER HUSSAIN HABEEB","MOHD. AMEER HUSSAIN HABEEB","Telangana","Hyderabad","View        registration details for SAZ-E-DECCAN (52713)"
"1557","SAZ-E-DECCAN","21066","18-01-1972","Urdu","Weekly","M.BAQUER HUSSAIN SHAZ","M.BAQUER HUSSAIN SHAZ","Telangana","Hyderabad","View        registration details for SAZ-E-DECCAN (21066)"
"1558","SBI PENSIONERSNEWS BULLITIN","APBIL/2002/08795","16-10-2002","English, Telugu","Monthly","Donekal Krishna Kumar","SBI PENSIONERS ASSOCIATION","Telangana","Hyderabad","View        registration details for SBI PENSIONERSNEWS BULLITIN (APBIL/2002/08795)"
"1559","SCHOOLMATE EMPOWERING EDUCATION","TELMUL/2014/56911","03-09-2014","English, Telugu, Hindi","Monthly","UTTAM P. KUMAR","UTTAM P. KUMAR","Telangana","Hyderabad","View        registration details for SCHOOLMATE EMPOWERING EDUCATION (TELMUL/2014/56911)"
"1560","SCIENCE HETHUVADAM","TELTEL/2022/82552","21-10-2022","Telugu","Monthly","INTI VENKATESWA RAO","INTI VENKATESWA RAO","Telangana","Khammam","View        registration details for SCIENCE HETHUVADAM (TELTEL/2022/82552)"
"1561","SCRIBES NEWS","TELENG/2017/72414","23-06-2017","English","Monthly","DEVULAPALLI AMAR","INDIAN JOURNALISTS UNION","Telangana","Hyderabad","View        registration details for SCRIBES NEWS (TELENG/2017/72414)"
"1562","SEARCH TIME","APTEL/2006/16537","14-03-2006","Telugu","Fortnightly","B. RAVINDER REDDY","BOBBALA RAVINDER RED","Telangana","Karimnagar","View        registration details for SEARCH TIME (APTEL/2006/16537)"
"1563","SEAZAR","38984","03-12-1981","Urdu","Fortnightly","MOHD. BADRUDDIN SAMAD","MOHD. BADRUDDIN SAMAD","Telangana","Hyderabad","View        registration details for SEAZAR (38984)"
"1564","SECULAR HINDUSTAN","APENG/2002/09014","07-02-2003","English","Daily","MIR MANSOOR ALI KHAN","MIR MANSOOR ALI KHAN","Telangana","Hyderabad","View        registration details for SECULAR HINDUSTAN (APENG/2002/09014)"
"1565","SENIOR CITIZEN SAMAJIKA RAJAKEEYALU","TELTEL/2015/68178","04-08-2016","Telugu","Monthly","SABBA RAJENDER","SABBA RAJENDER","Telangana","Rangareddy","View        registration details for SENIOR CITIZEN SAMAJIKA RAJAKEEYALU (TELTEL/2015/68178)"
"1566","SENSE","10852","01-01-1966","English","Weekly","M.A. MIRZA","CHANDRA SHRIVASTAVA","Telangana","Hyderabad","View        registration details for SENSE (10852)"
"1567","SHAANDAAR VAARTHALU","TGTEL/26/A1328","19-02-2026","Telugu","Daily","VENU YADAV BONGU","VENU YADAV BONGU","Telangana","Warangal","View        registration details for SHAANDAAR VAARTHALU (TGTEL/26/A1328)"
"1568","SHABDAM PRAJA SAMSKRUTHIKODYAMA PRATIDHWANI","TELTEL/2016/69997","11-01-2017","Telugu","Monthly","SAI MALLAIAH DANDEM","SAI MALLAIAH DANDEM","Telangana","Hyderabad","View        registration details for SHABDAM PRAJA SAMSKRUTHIKODYAMA PRATIDHWANI (TELTEL/2016/69997)"
"1569","SHADAN TIMES","TELURD/2016/70683","06-03-2017","Urdu","Daily","MOHAMMED KALEEM MOHIUDDIN","MOHAMMED KALEEM MOHIUDDIN","Telangana","Hyderabad","View        registration details for SHADAN TIMES (TELURD/2016/70683)"
"1570","SHAHEED E TELANGANA","TELURD/2014/59531","12-01-2015","Urdu","Weekly","MOHD. MUJAHED KHAN","MOHD MUJAHED KHAN","Telangana","Hyderabad","View        registration details for SHAHEED E TELANGANA (TELURD/2014/59531)"
"1571","SHAHER HYDERABAD","52924","10-05-1994","Urdu","Daily","M. A. SIDDIQUE","M. A. SIDDIQUE","Telangana","Hyderabad","View        registration details for SHAHER HYDERABAD (52924)"
"1572","SHAHKAR","20958","08-04-1970","Urdu","Weekly","SYED KAZIM HUSSAIN HASHMI","SYED KAZIM HUSSAIIN   HASHMI","Telangana","Hyderabad","View        registration details for SHAHKAR (20958)"
"1573","SHAKTHI SAMCHALANAM","TELTEL/2021/82148","05-09-2022","Telugu","Daily","GANTA RADHA","GANTA RADHA","Telangana","Bhadradri Kothagudem","View        registration details for SHAKTHI SAMCHALANAM (TELTEL/2021/82148)"
"1574","SHALIMAR NEWS","27695","11-06-1976","Urdu","Weekly","AZEEMA MUNAWAR","AZEEMA MUNAWAR","Telangana","Hyderabad","View        registration details for SHALIMAR NEWS (27695)"
"1575","SHAMA E FAROZAN","TELURD/2014/57922","22-10-2014","Urdu","Fortnightly","MOHAMMED SHAHRUKH AKHTAR","MOHAMMED SHAHRUKH AKHTAR","Telangana","Hyderabad","View        registration details for SHAMA E FAROZAN (TELURD/2014/57922)"
"1576","SHAMA E FAROZAN","TELURD/2014/57827","17-10-2014","Urdu","Daily","MOHAMMED SHAHRUKH AKHTAR","MOHAMMED SHAHRUKH AKHTAR","Telangana","Hyderabad","View        registration details for SHAMA E FAROZAN (TELURD/2014/57827)"
"1577","SHAMA E MILLATH","15823","26-11-1968","Urdu","Monthly","S M SHAREEFUDDIN AZEEM","S M SHAREEFUDDIN AZEEM","Telangana","Hyderabad","View        registration details for SHAMA E MILLATH (15823)"
"1578","SHAME-E-MASTAN","APURD/2003/09757","20-01-2003","Urdu","Fortnightly","S.P.DHARMI","S.P.DHARMI","Telangana","Hyderabad","View        registration details for SHAME-E-MASTAN (APURD/2003/09757)"
"1579","SHAMS TIMES","TELURD/2015/65241","17-12-2015","Urdu","Daily","MOHAMMED SUBGATHULLA","SHAMS NEWS AGENCIES","Telangana","Hyderabad","View        registration details for SHAMS TIMES (TELURD/2015/65241)"
"1580","SHAN E KAREEM","TELURD/2019/78650","12-03-2020","Urdu","Weekly","MOHAMMED HABEEB UDDIN HAMEED","MOHAMMED HABEEB UDDIN HAMEED","Telangana","Hyderabad","View        registration details for SHAN E KAREEM (TELURD/2019/78650)"
"1581","SHANARTI TELANGANA","TELTEL/2017/78050","10-10-2019","Telugu","Monthly","TEEN MAAR MALLANNA","TEENMAAR MALLANNA","Telangana","Medchal Malkajgiri","View        registration details for SHANARTI TELANGANA (TELTEL/2017/78050)"
"1582","SHANTHI TODAY","TELTEL/2022/83791","17-04-2023","TELUGU","Daily","NAKARIKANTI NAGESH","NAKARIKANTI NAGESH","Telangana","Nalgonda","View        registration details for SHANTHI TODAY (TELTEL/2022/83791)"
"1583","SHARP INDIANS","TELENG/2011/38863","09-09-2011","English","Daily","MD. JAFFARUDDIN SIDDIQI","MD.  JAFFARUDDIN SIDDIQI","Telangana","Hyderabad","View        registration details for SHARP INDIANS (TELENG/2011/38863)"
"1584","SHASANA SABHA","APTEL/2005/15902","14-07-2005","Telugu","Monthly","TATIRAJU VENKATA RAO","TATIRAJU VENKATA RAO","Telangana","Hyderabad","View        registration details for SHASANA SABHA (APTEL/2005/15902)"
"1585","SHASTRIA SOCIALISM","TELTEL/2015/63094","07-07-2015","Telugu","Monthly","CHADA VENKAT REDDY","COMMUNIST PARTY OF INDIA TELANGANA COUNCIL","Telangana","Rangareddy","View        registration details for SHASTRIA SOCIALISM (TELTEL/2015/63094)"
"1586","SHATAVAHANA TIMES","TELTEL/2015/66232","19-02-2016","Telugu","Fortnightly","ANUMULA DAYAKER","ANUMULA DAYAKER","Telangana","Karimnagar","View        registration details for SHATAVAHANA TIMES (TELTEL/2015/66232)"
"1587","SHATHAVAHANA NEWS","TGTEL/25/A3958","13-11-2025","Telugu","Daily","BOREM SHIVA SHANKAR","BOREM SHIVA SHANKAR","Telangana","Mancherial","View        registration details for SHATHAVAHANA NEWS  (TGTEL/25/A3958)"
"1588","SHENARTHI MEDIA","TELTEL/2023/89146","24-09-2024","TELUGU","Daily","VANGA AJAY YADAV","VANGA AJAY YADAV","Telangana","Karimnagar","View        registration details for SHENARTHI MEDIA (TELTEL/2023/89146)"
"1589","SHIKARA VAARTHA","TELTEL/2013/53343","02-12-2013","Telugu","Daily","MOHAMMAD SAMIYUDDIN","MOHAMMAD SAMIYUDDIN","Telangana","Nalgonda","View        registration details for SHIKARA VAARTHA (TELTEL/2013/53343)"
"1590","SHIKHAR VARTHA","TELTEL/2012/47265","02-01-2013","Telugu","Monthly","MOHAMMAD SAMIYUDDIN","MOHAMMAD SAMIYUDDIN","Telangana","Nalgonda","View        registration details for SHIKHAR VARTHA (TELTEL/2012/47265)"
"1591","SHINE INDIA","TELTEL/2015/63941","27-08-2015","Telugu","Daily","SAYYAD RAJA","SAEED PUBLICATIONS","Telangana","Hyderabad","View        registration details for SHINE INDIA (TELTEL/2015/63941)"
"1592","SHINE INDIA","TELBIL/2016/68797","23-09-2016","English, HINDI","Monthly","SAYYAD RAJA","SAEED PUBLICATION","Telangana","Hyderabad","View        registration details for SHINE INDIA (TELBIL/2016/68797)"
"1593","SHINE INDIA","TELTEL/2014/57442","23-09-2014","Telugu","Monthly","SAYYAD RAJA","SAEED PUBLICATIONS","Telangana","Hyderabad","View        registration details for SHINE INDIA (TELTEL/2014/57442)"
"1594","SHINE TELANGANA","TELURD/2015/65956","02-02-2016","Urdu","Weekly","HAMEEDUDDIN AHMED","HAMEED UDDIN AHMED","Telangana","Hyderabad","View        registration details for SHINE TELANGANA (TELURD/2015/65956)"
"1595","SHIRAZ","38997","19-09-1981","Hindi, Urdu","Weekly","EFFENDI MIRZA SAYEEDUL HASSAN","SYED SAM SAM SHIRAZI","Telangana","Hyderabad","View        registration details for SHIRAZ (38997)"
"1596","SHIVA POOJAAMRUTHAM","TELTEL/2015/62907","25-06-2015","Telugu","Monthly","PESARU BAPU REDDY","PESARU RAMA DEVI","Telangana","Rangareddy","View        registration details for SHIVA POOJAAMRUTHAM (TELTEL/2015/62907)"
"1597","SHOA-E-HIND","27657","21-12-1988","Urdu","Daily","MAHMOODUDDIN HAMED","MOHAMMADUDDIN HAMEED","Telangana","Hyderabad","View        registration details for SHOA-E-HIND (27657)"
"1598","shodhpragna","TGMUL/25/A1231","12-06-2025","Telugu, English, Hindi","Monthly","Kommaraju Chandrasekhara Rao","Kommaraju Chandrasekhara Rao","Telangana","Hyderabad","View        registration details for shodhpragna (TGMUL/25/A1231)"
"1599","shraamika maargam","TGTEL/25/A1577","03-07-2025","Telugu","Monthly","anthappaguda padma","anthappaguda padma","Telangana","Hyderabad","View        registration details for shraamika maargam (TGTEL/25/A1577)"
"1600","SHREEGURU SATYAVACHIKA","TGTEL/26/A1627","17-03-2026","Telugu","Monthly","SEETHA RAMANJANEYA PRASAD CHUNDURI","SEETHA RAMANJANEYA PRASAD CHUNDURI","Telangana","Hyderabad","View        registration details for SHREEGURU SATYAVACHIKA (TGTEL/26/A1627)"
"1601","SHRIVAISHNAVA SAMKSHEMAM","TELTEL/2008/24372","12-06-2008","Telugu","Monthly","UTPALA PANDURANGA CHARY","UTPALA PANDURANGA CHARY","Telangana","Medchal Malkajgiri","View        registration details for SHRIVAISHNAVA SAMKSHEMAM (TELTEL/2008/24372)"
"1602","SHUA-E-DECCAN","52759","12-04-1990","Urdu","Daily","MIRZA BAHBOOD ALI BAIG","MIRZA BAHBOOD ALI BAIG","Telangana","Hyderabad","View        registration details for SHUA-E-DECCAN (52759)"
"1603","SHUBH LABH","TELHIN/2019/78163","20-11-2019","Hindi","Daily","GOPAL AGARWAL","GOPAL AGARWAL","Telangana","Medchal Malkajgiri","View        registration details for SHUBH LABH (TELHIN/2019/78163)"
"1604","Shubodhaya Dynamic Vaarta","TGTEL/26/A2416","10-04-2026","Telugu","Daily","PARVATHAM PARAMESH","PARVATHAM PARAMESH","Telangana","Suryapet","View        registration details for Shubodhaya Dynamic Vaarta (TGTEL/26/A2416)"
"1605","SHUGOOFA","15822","15-10-1968","Urdu","Monthly","DR. SYED MUSTAFA KAMAL","QAISAR KAMAL","Telangana","Hyderabad","View        registration details for SHUGOOFA (15822)"
"1606","SHUJAIYA TIMES","APENG/1999/01252","25-04-2000","English","Weekly","SYED SHAH OBAIDULLAH HUSSAINI QADRI","SYED SHAH OBAIDULLAH HUSSAINI QADRI","Telangana","Hyderabad","View        registration details for SHUJAIYA TIMES (APENG/1999/01252)"
"1607","SHURYA VAARTA","TGBIL/26/A2949","29-04-2026","Telugu, Hindi","Monthly","PHERUMALU RAAGHAVENDHRA","PHERUMALU RAAGHAVENDHRA","Telangana","Hyderabad","View        registration details for SHURYA VAARTA (TGBIL/26/A2949)"
"1608","SIASI MAHAZ","25346","12-02-1974","Urdu","Weekly","MIRZA BAHBOOD ALI BAIG","MIRZA BAHBOOD ALI BAIG","Telangana","Hyderabad","View        registration details for SIASI MAHAZ (25346)"
