"SN.","Title","Registration Number","Registration Date","Language","Periodicity","Publisher","Owner","Publication State","Publication District","Action"
"1492","KADILIMCHE VAARTHA","APTEL/26/A2533","15-04-2026","Telugu","Daily","NEERUGANTI SHASHIKALA","NEERUGANTI SHASHIKALA","Andhra Pradesh","Kurnool","View        registration details for KADILIMCHE VAARTHA (APTEL/26/A2533)"
"1493","KADILIMCHE VAARTHA","APTEL/2021/81405","12-04-2022","Telugu","Daily","NEERUGANTI SHASHIKALA","NEERUGANTI SHASHIKALA","Andhra Pradesh","Anantapur","View        registration details for KADILIMCHE VAARTHA (APTEL/2021/81405)"
"1494","KADIRI SAMACHAR","APTEL/2015/65072","03-12-2015","Telugu","Monthly","M.N. JEELAN KHAN","M.N. JEELAN KHAN","Andhra Pradesh","Anantapur","View        registration details for KADIRI SAMACHAR (APTEL/2015/65072)"
"1495","KADIRI TIMES","APTEL/2018/78076","14-10-2019","Telugu","Daily","SHAIK SHABBIR SAHEB","SHAIK.SHABBIR SAHEB","Andhra Pradesh","Anantapur","View        registration details for KADIRI TIMES (APTEL/2018/78076)"
"1496","KAIVALYA KERATALU MASAPATRIKA","APTEL/25/A4585","02-12-2025","Telugu","Monthly","Mohammad Yacub Basha","Mohammad Yacub Basha","Andhra Pradesh","Chittoor","View        registration details for KAIVALYA KERATALU MASAPATRIKA (APTEL/25/A4585)"
"1497","KAKATIYA","APTEL/2010/33663","16-09-2010","Telugu","Daily","MANDALAPU BENARJI NADDH","MANDALAPU BENARJI NADDH","Andhra Pradesh","East Godavari","View        registration details for KAKATIYA (APTEL/2010/33663)"
"1498","KAKATIYA","APTEL/2003/14530","22-03-2003","Telugu","Daily","M.BENARJI NADDH","MANDALAPU BENARJI NADDH","Andhra Pradesh","Guntur","View        registration details for KAKATIYA (APTEL/2003/14530)"
"1499","KAKATIYA","APTEL/2010/32061","23-04-2010","Telugu","Daily","MANDALAPU BENARJI NADDH","MANDALAPU BENARJI NADDH","Andhra Pradesh","Khammam","View        registration details for KAKATIYA (APTEL/2010/32061)"
"1500","KAKATIYA","APTEL/2010/33202","04-08-2010","Telugu","Daily","MANDALAPU BENARJI NADDH","MANDALAPU BENARJI NADDH","Andhra Pradesh","Anantapur","View        registration details for KAKATIYA (APTEL/2010/33202)"
"1501","KAKINADA JYOTHI","APTEL/2016/70255","25-01-2017","Telugu","Daily","GOLLAPALLI KISHORE KUMAR","GOLLAPALLI KISHORE KUMAR","Andhra Pradesh","East Godavari","View        registration details for KAKINADA JYOTHI (APTEL/2016/70255)"
"1502","KAKINADA TIMES","APBIL/2009/33746","23-09-2010","English, Telugu","Daily","NALLURI SRINIVASA RAO","NALLURI SRINIVASA RAO","Andhra Pradesh","East Godavari","View        registration details for KAKINADA TIMES (APBIL/2009/33746)"
"1503","KALA JAGATHI","20940","15-06-1970","Telugu","Monthly","P. ABBULU","P ABBULU","Andhra Pradesh","East Godavari","View        registration details for KALA JAGATHI (20940)"
"1504","KALABHARATHI","APTEL/2015/60301","18-02-2015","Telugu","Monthly","BHASURU SIVA SANKARA PRASAD","BHASURU SIVA SANKARA PRASAD","Andhra Pradesh","Srikakulam","View        registration details for KALABHARATHI (APTEL/2015/60301)"
"1505","KALALA DANDORA","APTEL/2013/52470","07-10-2013","Telugu","Monthly","ANGALAKURTHI PRASAD","ANGALAKURTHI PRASAD","Andhra Pradesh","Prakasam","View        registration details for KALALA DANDORA (APTEL/2013/52470)"
"1506","KALAM","APTEL/2000/01998","18-04-2000","Telugu","Weekly","LAKKARAJU KRISHNA KUMAR","LAKKARAJU KRISHNA KUMAR","Andhra Pradesh","West Godavari","View        registration details for KALAM (APTEL/2000/01998)"
"1507","KALAM BALAM","APTEL/2008/27621","28-04-2009","Telugu","Daily","SYED SHAREEFUDDIN","SYED SHAREEFUDDIN","Andhra Pradesh","Nalgonda","View        registration details for KALAM BALAM (APTEL/2008/27621)"
"1508","KALAM COUNTER","APTEL/2016/69464","30-11-2016","Telugu","Daily","CHITTA VASAVIDEVI","CHITTA VASAVIDEVI","Andhra Pradesh","Guntur","View        registration details for KALAM COUNTER (APTEL/2016/69464)"
"1509","KALAM COUNTER","APTEL/25/A3516","28-10-2025","Telugu","Daily","CHITTA VASAVIDEVI","CHITTA VASAVIDEVI","Andhra Pradesh","Krishna","View        registration details for KALAM COUNTER (APTEL/25/A3516)"
"1510","KALAM KADILINDI","APTEL/2014/59142","22-12-2014","Telugu","Monthly","BOYA VENKATESULU","BOYA VENKATESULU","Andhra Pradesh","Anantapur","View        registration details for KALAM KADILINDI (APTEL/2014/59142)"
"1511","KALAM KORADA","APTEL/2011/39428","01-11-2011","Telugu","Monthly","MAHAMED KHALEELUDDIEN AHAMED","MAHAMED KHALEELUDDIEN AHAMED","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for KALAM KORADA (APTEL/2011/39428)"
"1512","KALAM MANASSAKSHI","APTEL/25/A0749","30-05-2025","Telugu","Monthly","U JAMALULLA","U JAMALULLA","Andhra Pradesh","Y.S.R.","View        registration details for KALAM MANASSAKSHI (APTEL/25/A0749)"
"1513","KALAM MANASSAKSHI","APTEL/25/A2959","30-09-2025","Telugu","Daily","U JAMALULLA","U JAMALULLA","Andhra Pradesh","Annamayya","View        registration details for KALAM MANASSAKSHI (APTEL/25/A2959)"
"1514","KALAM NESTHAM","APTEL/2014/64302","14-10-2015","Telugu","Monthly","KORADA RAM CHANDAR","KORADA RAM CHANDAR","Andhra Pradesh","Visakhapatnam","View        registration details for KALAM NESTHAM (APTEL/2014/64302)"
"1515","KALAM NETHRAM","APTEL/26/A2400","10-04-2026","Telugu","Monthly","Shaik Rafi","Shaik Rafi","Andhra Pradesh","Tirupati","View        registration details for KALAM NETHRAM (APTEL/26/A2400)"
"1516","KALAM NIGHA","APTEL/2010/35098","28-12-2010","Telugu","Daily","CHIKATLA SRINIVAS","CHIKATLA SRINIVAS","Andhra Pradesh","Karimnagar","View        registration details for KALAM NIGHA (APTEL/2010/35098)"
"1517","KALAM NIGHA","APTEL/2009/30821","08-02-2010","Telugu","Fortnightly","CHIKATLA SRINIVAS","CHIKATLA SRINIVAS","Andhra Pradesh","Karimnagar","View        registration details for KALAM NIGHA (APTEL/2009/30821)"
"1518","KALAM PORATAM","APTEL/2011/39153","05-10-2011","Telugu","Daily","KODISA VASUDEVA RAO","KODISA VASUDEVA RAO","Andhra Pradesh","Visakhapatnam","View        registration details for KALAM PORATAM (APTEL/2011/39153)"
"1519","KALAM PORU","APTEL/2015/62350","01-06-2015","Telugu","Monthly","KONA. VASANTHA","KONA VASANTHA","Andhra Pradesh","Anantapur","View        registration details for KALAM PORU (APTEL/2015/62350)"
"1520","KALAM PRASTANAM","APTEL/2017/71509","01-05-2017","Telugu","Fortnightly","MIDDE VEERANJANEYULU","MIDDE VEERANJANEYULU","Andhra Pradesh","Visakhapatnam","View        registration details for KALAM PRASTANAM (APTEL/2017/71509)"
"1521","KALAM PRATHIBA","APBIL/25/A5329","19-12-2025","Telugu, English","Monthly","KARUMURI RAJA","KARUMURI RAJA","Andhra Pradesh","Visakhapatnam","View        registration details for KALAM PRATHIBA (APBIL/25/A5329)"
"1522","KALAM SAINIKUDU","APTEL/2021/82180","09-09-2022","Telugu","Monthly","GADDAM HANOCH","GADDAM HANOCH","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for KALAM SAINIKUDU (APTEL/2021/82180)"
"1523","KALAM SAINIKUDU","APTEL/2023/89204","14-10-2024","TELUGU","Daily","GADDAM HANOCH","GADDAM HANOCH","Andhra Pradesh","","View        registration details for KALAM SAINIKUDU (APTEL/2023/89204)"
"1524","KALAM SAKTHI","APTEL/2015/66258","26-02-2016","Telugu","Fortnightly","KANDELLI SEKHAR","KANDELLI SEKHAR","Andhra Pradesh","West Godavari","View        registration details for KALAM SAKTHI (APTEL/2015/66258)"
"1525","KALAM SRUSHTI","APTEL/2021/85620","31-10-2023","Telugu","Monthly","S. GANESH","S. GANESH","Andhra Pradesh","Visakhapatnam","View        registration details for KALAM SRUSHTI (APTEL/2021/85620)"
"1526","KALAM TEERPU","APTEL/2012/42251","15-05-2012","Telugu","Fortnightly","POTLURI KOTESWARA RAO","POTLURI KOTESWARA RAO","Andhra Pradesh","Chittoor","View        registration details for KALAM TEERPU (APTEL/2012/42251)"
"1527","KALAM THIRPU","APTEL/25/A2441","08-09-2025","Telugu","Daily","Gunda Reddy Mallikarjuna Reddy","Gunda Reddy Mallikarjuna Reddy","Andhra Pradesh","Prakasam","View        registration details for KALAM THIRPU (APTEL/25/A2441)"
"1528","KALAM VEERUDU","APTEL/2010/35604","04-02-2011","Telugu","Monthly","VEERAPANENI BALA CHENNAIAH","V. BALA CHENNAIAH","Andhra Pradesh","Prakasam","View        registration details for KALAM VEERUDU (APTEL/2010/35604)"
"1529","KALAM VIJAYAM","APBIL/2014/62720","18-06-2015","English, Telugu","Weekly","VASIMALLA RAJESH","VASIMALLA RAJESH","Andhra Pradesh","Guntur","View        registration details for KALAM VIJAYAM (APBIL/2014/62720)"
"1530","KALAMPOTU","APTEL/2005/15010","30-03-2005","Telugu","Fortnightly","JAMI ANANDAKUMAR","JAMI ANANDA KUMAR","Andhra Pradesh","Visakhapatnam","View        registration details for KALAMPOTU (APTEL/2005/15010)"
"1531","KALANJALI","APTEL/2012/48216","21-02-2013","Telugu","Daily","YOUSUFUDDIN BHARATI","YOUSUFUDDIN BHARATI","Andhra Pradesh","Y.S.R.","View        registration details for KALANJALI (APTEL/2012/48216)"
"1532","KALANJALI","APTEL/1999/14521","16-10-1999","Telugu","Daily","YOUSUFUDDIN BHARATHI","YOUSUFUDDIN BHARATI","Andhra Pradesh","Hyderabad","View        registration details for KALANJALI (APTEL/1999/14521)"
"1533","KALINGA DEEKSHA","APTEL/2023/86147","18-01-2024","Telugu","Monthly","BILLANA SUDHAKARA RAO","BILLANA SUDHAKARA RAO","Andhra Pradesh","Srikakulam","View        registration details for KALINGA DEEKSHA (APTEL/2023/86147)"
"1534","KALINGA JYOTHI","APTEL/2015/61786","05-05-2015","Telugu","Monthly","SINGURU MADHURI","SINGURU MADHURI","Andhra Pradesh","Srikakulam","View        registration details for KALINGA JYOTHI (APTEL/2015/61786)"
"1535","KALINGA JYOTHI","APTEL/2012/46081","30-10-2012","Telugu","Daily","SINGURU MADHURI","SINGURU MADHURI","Andhra Pradesh","Srikakulam","View        registration details for KALINGA JYOTHI (APTEL/2012/46081)"
"1536","KALINGA KOMATI CHAITANYAM","APTEL/2019/77521","10-06-2019","Telugu","Monthly","PATNALA VENKATA RAMANA","PATNALA VENKATA RAMANA","Andhra Pradesh","Srikakulam","View        registration details for KALINGA KOMATI CHAITANYAM (APTEL/2019/77521)"
"1537","KALINGA RAJYAM","APTEL/2013/50371","18-06-2013","Telugu","Daily","GURUGUBELLI RAJESWARA RAO","GURUGUBELLI RAJESWARA RAO","Andhra Pradesh","Srikakulam","View        registration details for KALINGA RAJYAM (APTEL/2013/50371)"
"1538","KALINGA SEEMA","APTEL/2005/15395","03-06-2005","Telugu","Monthly","MOKARA VENKATA MALLESWARA RAO","ESWAR PUBLICATIONS","Andhra Pradesh","Srikakulam","View        registration details for KALINGA SEEMA (APTEL/2005/15395)"
"1539","KALINGA SEEMA","APTEL/2001/04945","02-01-2001","Telugu","Daily","MOKARA VENKATA MALLESWARA RAO","ESWAR PUBLICATIONS","Andhra Pradesh","Srikakulam","View        registration details for KALINGA SEEMA (APTEL/2001/04945)"
"1540","KALINGA TIMES","APTEL/2009/28869","01-09-2009","Telugu","Daily","KRISHNA MOORTHY PRAYAKA RAO","KRISHNA MOORTHY PRAYAKA RAO","Andhra Pradesh","Visakhapatnam","View        registration details for KALINGA TIMES (APTEL/2009/28869)"
"1541","KALINGA VARTHA","APTEL/2021/82333","06-10-2022","Telugu","Fortnightly","ULLAKULA NEELAKANTESWARA RAO","ULLAKULA NEELAKANTESWARA RAO","Andhra Pradesh","Srikakulam","View        registration details for KALINGA VARTHA (APTEL/2021/82333)"
"1542","KALINGA VOICE","APTEL/2010/34249","09-11-2010","Telugu","Daily","YENNI SUNEETHA","YENNI SUNEETHA","Andhra Pradesh","Srikakulam","View        registration details for KALINGA VOICE (APTEL/2010/34249)"
"1543","KALINGAKOMATI","APTEL/2014/58628","28-11-2014","Telugu","Fortnightly","TANKALA SUDHAKARA RAO","TANKALA SUDHAKARARAO","Andhra Pradesh","Srikakulam","View        registration details for KALINGAKOMATI (APTEL/2014/58628)"
"1544","KALINGANDHRA LEADER","APTEL/2018/75898","16-08-2018","Telugu","Monthly","SINGURU SRINIVASARAO","SINGURU SRINIVASARAO","Andhra Pradesh","Srikakulam","View        registration details for KALINGANDHRA LEADER (APTEL/2018/75898)"
"1545","KALIYUGA DAIVAM SRI VENKATESWARA SWAMY","APBIL/26/A3884","19-05-2026","Telugu, English","Monthly","K URMILA","K URMILA","Andhra Pradesh","Tirupati","View        registration details for KALIYUGA DAIVAM SRI VENKATESWARA SWAMY (APBIL/26/A3884)"
"1546","KALIYUGA DHARMACHAKRAM","APTEL/2016/70079","16-01-2017","Telugu","Weekly","ADIMULAM SEKHAR","ADIMULAM SEKHAR","Andhra Pradesh","Chittoor","View        registration details for KALIYUGA DHARMACHAKRAM (APTEL/2016/70079)"
"1547","KALIYUGA NAARADA","APTEL/2000/02462","23-04-2000","Telugu","Monthly","A.S.DINESH KUMAR","A.S.DINESH KUMAR","Andhra Pradesh","Tirupati","View        registration details for KALIYUGA NAARADA (APTEL/2000/02462)"
"1548","KALIYUGA VENKANA","APTEL/2015/65022","30-11-2015","Telugu","Monthly","M MUNI KRISHNAIAH","M MUNI KRISHNAIAH","Andhra Pradesh","Chittoor","View        registration details for KALIYUGA VENKANA (APTEL/2015/65022)"
"1549","KALIYUGAM","APTEL/2014/59621","16-01-2015","Telugu","Fortnightly","K. SRINIVASA RAJU","K. SRINIVASA RAJU","Andhra Pradesh","West Godavari","View        registration details for KALIYUGAM (APTEL/2014/59621)"
"1550","KALYANA KAKATIYA","APTEL/2010/31892","08-04-2010","Telugu","Monthly","Y. CHIRANJIVI RAO","Y. CHIRANJIVI RAO","Andhra Pradesh","Hyderabad","View        registration details for KALYANA KAKATIYA (APTEL/2010/31892)"
"1551","KAMAKOTI VANI","15837","28-06-1969","English","Monthly","R D L NARASIMHA MURTY","RALLABHANDI RAJARAM","Andhra Pradesh","Krishna","View        registration details for KAMAKOTI VANI (15837)"
"1552","KAMAL NEWS","APTEL/2014/59546","12-01-2015","Telugu","Monthly","YANTRAPATI KAMALAKAR","YANTRAPATI KAMLAKAR","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for KAMAL NEWS (APTEL/2014/59546)"
"1553","KAMALA VANI","70770","12-12-2005","Telugu","Monthly","NOOKALA MADHUKAR","BHARATIYA JANATA PARTY","Andhra Pradesh","Krishna","View        registration details for KAMALA VANI (70770)"
"1554","KAMJULA","APTEL/2007/21476","17-10-2007","Telugu","Monthly","K. VENKATA RAMANA REDDY","KAMJULA VENKATA RAMANA REDDY","Andhra Pradesh","Guntur","View        registration details for KAMJULA (APTEL/2007/21476)"
"1555","KAMMA NAADU","APTEL/2022/82082","26-08-2022","Telugu","Monthly","YADLAPALLI SRINIVASA CHOWDARY","YADLAPALLI SRINIVASA CHOWDARY","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for KAMMA NAADU (APTEL/2022/82082)"
"1556","KAMMA VOICE","APTEL/2012/47896","07-02-2013","Telugu","Monthly","NARAYANAMMA RAYAPATI","NARAYANAMMA RAYAPATI","Andhra Pradesh","Guntur","View        registration details for KAMMA VOICE (APTEL/2012/47896)"
"1557","KANCHU KOTA","APTEL/25/A0172","09-05-2025","Telugu","Monthly","PASAM SAIRAJA","PASAM SAIRAJA","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for KANCHU KOTA (APTEL/25/A0172)"
"1558","KANDANAVOLU TIMES","APTEL/2018/76253","15-10-2018","Telugu","Daily","CHAKALI RAMANJANEYULU","CHAKALI RAMANJANEYULU","Andhra Pradesh","Kurnool","View        registration details for KANDANAVOLU TIMES (APTEL/2018/76253)"
"1559","KANDANAVOLU TIMES","APTEL/26/A1541","16-03-2026","Telugu","Daily","Chakali Ramanjaneyulu","Chakali Ramanjaneyulu","Andhra Pradesh","Visakhapatnam","View        registration details for KANDANAVOLU TIMES (APTEL/26/A1541)"
"1560","KANDENA","APTEL/2011/38977","23-09-2011","Telugu","Monthly","CHEVVA VENKAT REDDY","CHEVVA VENKAT REDDY","Andhra Pradesh","Hyderabad","View        registration details for KANDENA (APTEL/2011/38977)"
"1561","KANNEDHARA","APTEL/26/A3694","13-05-2026","Telugu","Fortnightly","CHODAVARAPU RAMARAO","CHODAVARAPU RAMARAO","Andhra Pradesh","Srikakulam","View        registration details for KANNEDHARA (APTEL/26/A3694)"
"1562","kannu kalamu","APTEL/25/A4588","02-12-2025","Telugu","Monthly","ARAVA NARESH","ARAVA NARESH","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for kannu kalamu (APTEL/25/A4588)"
"1563","KANTI PADAM","APTEL/2011/37409","20-05-2011","Telugu","Daily","POKALA SUBBA RAO","POKALA SUBBA RAO","Andhra Pradesh","Guntur","View        registration details for KANTI PADAM (APTEL/2011/37409)"
"1564","KANUKA","APTEL/2021/89247","30-09-2024","TELUGU","Daily","SUDHA RANI SATTIRAJU","M L PUBLICATIONS","Andhra Pradesh","","View        registration details for KANUKA (APTEL/2021/89247)"
"1565","KANUKA","APTEL/2022/87400","31-05-2024","Telugu","Daily","SUDHA RANI SATTIRAJU","M.L. PUBLICATIONS","Andhra Pradesh","Andhra Pradesh","View        registration details for KANUKA (APTEL/2022/87400)"
"1566","KANUKA","APTEL/2021/83259","07-02-2023","Telugu","Daily","SUDHA RANI SATTIRAJU","M L PUBLICATIONS","Andhra Pradesh","Visakhapatnam","View        registration details for KANUKA (APTEL/2021/83259)"
"1567","KANUPAPA","APTEL/2017/73150","30-08-2017","Telugu","Daily","KUNCHAM CHINA VENKATA RAMANAIAH","KUNCHAM CHINA VENKATARAMANAIAH","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for KANUPAPA (APTEL/2017/73150)"
"1568","KANUVIPPU","APTEL/1999/12509","19-07-1999","Telugu","Monthly","G.NAIMAN","G.NAIMAN","Andhra Pradesh","Prakasam","View        registration details for KANUVIPPU (APTEL/1999/12509)"
"1569","KAPU BHUMI","APTEL/2018/75981","06-09-2018","Telugu","Monthly","YERRAMSETTI GIRIJAPATHI","YERRAMSETTI GIRIJAPATHI","Andhra Pradesh","West Godavari","View        registration details for KAPU BHUMI (APTEL/2018/75981)"
"1570","KAPU GARJANA","APTEL/2010/32058","23-04-2010","Telugu","Monthly","YERRAMSETTI RAVICHANDRA","YERRAMSETTI RAVI CHANDRA","Andhra Pradesh","Guntur","View        registration details for KAPU GARJANA (APTEL/2010/32058)"
"1571","KAPU KIRANALU","APTEL/2011/38759","05-09-2011","Telugu","Monthly","MADAKA RAMESH","MADAKA RAMESH","Andhra Pradesh","Visakhapatnam","View        registration details for KAPU KIRANALU (APTEL/2011/38759)"
"1572","KAPULA PRIYANESTHAM KAPUNADU","APTEL/2007/20582","24-07-2007","Telugu","Monthly","M. MURALI KUMAR","M. MURALI KUMAR","Andhra Pradesh","Hyderabad","View        registration details for KAPULA PRIYANESTHAM KAPUNADU (APTEL/2007/20582)"
"1573","KAPUNADU","APTEL/2009/36104","09-03-2011","Telugu","Monthly","GALLA SUBRAHAMANYAM","GALLA SUBRAHAMANYAM","Andhra Pradesh","East Godavari","View        registration details for KAPUNADU (APTEL/2009/36104)"
"1574","KARAMATH","APURD/2010/35045","27-12-2010","Urdu","Daily","ANWAR ALI KHAN","ANWAR ALI KHAN","Andhra Pradesh","Hyderabad","View        registration details for KARAMATH (APURD/2010/35045)"
"1575","KARMIKA BHOOMI","APTEL/2014/62072","21-05-2015","Telugu","Monthly","PULA CHANDRASEKHAR","PULA CHANDRASEKHAR","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for KARMIKA BHOOMI (APTEL/2014/62072)"
"1576","KARMIKA DARSHINI","APTEL/25/A0507","27-05-2025","Telugu","Monthly","BUSIREDDY VISWANADHA REDDY","BUSIREDDY VISWANADHA REDDY","Andhra Pradesh","Y.S.R.","View        registration details for KARMIKA DARSHINI (APTEL/25/A0507)"
"1577","KARMIKA SANCHALANAM","APTEL/2016/70163","20-01-2017","Telugu","Monthly","Y. SUNKANNA","Y.SUNKANNA","Andhra Pradesh","Anantapur","View        registration details for KARMIKA SANCHALANAM (APTEL/2016/70163)"
"1578","KARMIKA SANCHALANAM","APTEL/2017/73947","22-11-2017","Telugu","Daily","Y. SUNKANNA","Y. SUNKANNA","Andhra Pradesh","Anantapur","View        registration details for KARMIKA SANCHALANAM (APTEL/2017/73947)"
"1579","KARMIKADESAM","APTEL/25/A1142","06-06-2025","Telugu","Weekly","Gottumukkala Raghuramaraju","Gottumukkala Raghuramaraju","Andhra Pradesh","Krishna","View        registration details for KARMIKADESAM (APTEL/25/A1142)"
"1580","KARTAVYA DHARSHI","APTEL/2014/60311","18-02-2015","Telugu","Weekly","M. MUNIKRISHNAIAH","M. MUNI KRISHNAIAH","Andhra Pradesh","Chittoor","View        registration details for KARTAVYA DHARSHI (APTEL/2014/60311)"
"1581","KARTAVYAM","APTEL/2006/23590","07-04-2008","Telugu","Daily","MD. QADEER KHAN","MD. QADEER KHAN","Andhra Pradesh","Hyderabad","View        registration details for KARTAVYAM (APTEL/2006/23590)"
"1582","KARVY BAZAAR BAATEIN","APENG/2007/20423","12-07-2007","English","Weekly","MUBASHIR ANSARI","KARVY CONSULTANTS LIMITED","Andhra Pradesh","Hyderabad","View        registration details for KARVY BAZAAR BAATEIN (APENG/2007/20423)"
"1583","KARVY COMTRADES INVEST AND HARVEST","APENG/2008/24815","15-07-2008","English","Monthly","SUSHIL KUMAR SINHA","KARVY CONSULTANTS LIMITED","Andhra Pradesh","Hyderabad","View        registration details for KARVY COMTRADES INVEST AND HARVEST (APENG/2008/24815)"
"1584","KARVY THE FINAPOLIS","APENG/2007/20461","13-07-2007","English","Monthly","MUBASHIR ANSARI","KARVY CONSULTANTS LIMITED","Andhra Pradesh","Hyderabad","View        registration details for KARVY THE FINAPOLIS (APENG/2007/20461)"
"1585","KAVERI","APTEL/2011/37900","16-06-2011","Telugu","Fortnightly","BONALA THIRUMALAIAH","BONALA THIRUMA LAIAH","Andhra Pradesh","Karimnagar","View        registration details for KAVERI (APTEL/2011/37900)"
"1586","KAVYA KALAM","APTEL/2020/78608","12-03-2020","Telugu","Monthly","JANGAM JOSHI","JANGAM JOSHI","Andhra Pradesh","Visakhapatnam","View        registration details for KAVYA KALAM (APTEL/2020/78608)"
"1587","KEERAVANI","64608","04-01-1996","Telugu","Fortnightly","C. BUJJI REDDY","C. BUJJI REDDY","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for KEERAVANI (64608)"
"1588","KEERTHI TIMES","APTEL/2015/63719","10-08-2015","Telugu","Monthly","K. SREENIVASULU","K. SREENIVASULU","Andhra Pradesh","Anantapur","View        registration details for KEERTHI TIMES (APTEL/2015/63719)"
"1589","KENT TIMES","APENG/26/A0776","27-01-2026","English","Daily","BONGU LAVANYA","KENT MEDIA SERVICE","Andhra Pradesh","Krishna","View        registration details for KENT TIMES (APENG/26/A0776)"
"1590","KENT TIMES","APTEL/26/A3888","19-05-2026","Telugu","Daily","BONGU LAVANYA","KENT MEDIA SERVICE","Andhra Pradesh","Krishna","View        registration details for KENT TIMES (APTEL/26/A3888)"
"1591","KHADRI NEWS","APTEL/2013/50810","09-07-2013","Telugu","Monthly","K. TAJUDDIN","K. TAJUDDIN","Andhra Pradesh","Anantapur","View        registration details for KHADRI NEWS (APTEL/2013/50810)"
"1592","KHADRI TIMES","APTEL/2016/70675","06-03-2017","Telugu","Monthly","PUPPALA ANJANEYLU","PUPPALA ANJANEYLU","Andhra Pradesh","Anantapur","View        registration details for KHADRI TIMES (APTEL/2016/70675)"
"1593","KHADRI VYBHAVAMU","APTEL/2011/41097","12-03-2012","Telugu","Monthly","THAMMISETTY VENKATA RAMANA","THAMMISETTY VENKATA RAMANA","Andhra Pradesh","Anantapur","View        registration details for KHADRI VYBHAVAMU (APTEL/2011/41097)"
"1594","KHADRIJYOTHI","APTEL/2015/62712","18-06-2015","Telugu","Monthly","CHALLA NAVEEN KUMAR","CHALLANAVEEL KUMAR","Andhra Pradesh","Anantapur","View        registration details for KHADRIJYOTHI (APTEL/2015/62712)"
"1595","KHATOON E HIND","APURD/2014/55044","24-03-2014","Urdu","Weekly","ISHRATHUNNISA","ISHRATHUNNISA","Andhra Pradesh","Hyderabad","View        registration details for KHATOON E HIND (APURD/2014/55044)"
"1596","KHURSHEED TIMES","APURD/2014/55242","09-04-2014","Urdu","Weekly","MOHD. KHURSHEED KHAN","MOHD. KHURSHEED KHAN","Andhra Pradesh","Hyderabad","View        registration details for KHURSHEED TIMES (APURD/2014/55242)"
"1597","KING MAKER TOM TOM","APTEL2001/03849","07-06-2001","Telugu","Monthly","GUNTAMADUGU SUBBARAMA RAJU","GUNTAMADUGU SUBBARAMA RAJU","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for KING MAKER TOM TOM (APTEL2001/03849)"
"1598","KINGDAILY NEWSPAPER","APTEL/26/A1204","17-02-2026","Telugu","Daily","KALIDINDI RAJA JAGADESHWAR SANTOSH","KALIDINDI RAJA JAGADESHWAR SANTOSH","Andhra Pradesh","Krishna","View        registration details for KINGDAILY NEWSPAPER (APTEL/26/A1204)"
"1599","KIRAN JYOTHI","APTEL/2022/83010","28-11-2022","Telugu","Monthly","SHAIK MOHAMMED RAFI","SHAIK MOHAMMED RAFI","Andhra Pradesh","Kurnool","View        registration details for KIRAN JYOTHI (APTEL/2022/83010)"
"1600","KIRAN JYOTHI","APTEL/25/A0030","03-03-2025","Telugu","Daily","Shaik mahammad Rafi","Shaik mahammad Rafi","Andhra Pradesh","Kurnool","View        registration details for KIRAN JYOTHI (APTEL/25/A0030)"
"1601","KIRANODAYAM ALERT","APTEL/25/A4030","19-11-2025","Telugu","Monthly","kasavaraju srinu","kasavaraju srinu","Andhra Pradesh","Visakhapatnam","View        registration details for KIRANODAYAM ALERT (APTEL/25/A4030)"
"1602","KONASEEMA NAKSHATRAM","APTEL/2017/74432","15-01-2018","Telugu","Weekly","KAKILETI HIMA JYOTHI","KAKILETI HIMA JYOTHI","Andhra Pradesh","East Godavari","View        registration details for KONASEEMA NAKSHATRAM (APTEL/2017/74432)"
"1603","kosala Ramaiah","APTEL/25/A4385","27-11-2025","Telugu","Monthly","Kayam Pooja Vennela","Kayam Pooja Vennela","Andhra Pradesh","Tirupati","View        registration details for kosala Ramaiah (APTEL/25/A4385)"
"1604","KOSTHA ANDHRA","APTEL/2012/42195","14-05-2012","Telugu","Weekly","VEERLA SAISIVA","VEERLA SAISIVA","Andhra Pradesh","Krishna","View        registration details for KOSTHA ANDHRA (APTEL/2012/42195)"
"1605","KOSTHA GALAM","APTEL/2016/70164","20-01-2017","Telugu","Monthly","RAGHAVAPURAPU SRINIVASKUMAR","RAGHAVAPURAPU SRINIVASKUMAR","Andhra Pradesh","Visakhapatnam","View        registration details for KOSTHA GALAM (APTEL/2016/70164)"
"1606","KOSTHA GRAMEENA VELUGU","APTEL/25/A4372","27-11-2025","Telugu","Daily","MEER BASHEER ALI","MEER BASHEER ALI","Andhra Pradesh","Kakinada","View        registration details for KOSTHA GRAMEENA VELUGU (APTEL/25/A4372)"
