"SN.","Title","Registration Number","Registration Date","Language","Periodicity","Publisher","Owner","Publication State","Publication District","Action"
"502","BAHUJANA VEDIKA","APTEL/2024/86898","19-04-2024","Telugu","Daily","P. RAMANJANEYA PRASAD","P. RAMANJANEYA PRASAD","Andhra Pradesh","Ananthapur","View        registration details for BAHUJANA VEDIKA (APTEL/2024/86898)"
"503","BAHULAPRAYOJANAM","APTEL/2012/45210","11-09-2012","Telugu","Monthly","KOMAKULA KIRAN PRIYA","K.KIRAN PRIYA","Andhra Pradesh","Visakhapatnam","View        registration details for BAHULAPRAYOJANAM (APTEL/2012/45210)"
"504","BAHUVU","APTEL/2012/47508","16-01-2013","Telugu","Monthly","SATHYANANDAM PERUMALLA","SATHYANANDAM PERUMALLA","Andhra Pradesh","Visakhapatnam","View        registration details for BAHUVU (APTEL/2012/47508)"
"505","BAKTHI SAMACHARAM","APTEL/2011/39835","30-11-2011","Telugu","Monthly","SAMUDRALA NAGARAJU","SAMUDRALA NAGARAJU","Andhra Pradesh","Vizianagaram","View        registration details for BAKTHI SAMACHARAM (APTEL/2011/39835)"
"506","BALA BATA","APTEL/2008/26019","22-10-2008","Telugu","Monthly","K.S.V. RAMANAMMA","K.S.V. RAMANAMMA","Andhra Pradesh","Visakhapatnam","View        registration details for BALA BATA (APTEL/2008/26019)"
"507","BALAGAM NEWS","APTEL/25/A2969","30-09-2025","Telugu","Daily","Shaik Waheed Basha","Shaik Waheed Basha","Andhra Pradesh","Guntur","View        registration details for BALAGAM NEWS (APTEL/25/A2969)"
"508","BALAJI NEWS","APTEL/2014/59164","23-12-2014","Telugu","Daily","B. LINGA RAJU","B. LINGA RAJU","Andhra Pradesh","Kurnool","View        registration details for BALAJI NEWS (APTEL/2014/59164)"
"509","BANGARU BHOOMI","APTEL/2014/58283","13-11-2014","Telugu","Daily","SK. SALAUDDIN","SK. SALAUDDIN","Andhra Pradesh","Krishna","View        registration details for BANGARU BHOOMI (APTEL/2014/58283)"
"510","BANGARU THALLI","APTEL/2017/74434","15-01-2018","Telugu","Monthly","PITHANI VENKATA RAMU","PITHANI VENKATA RAMU","Andhra Pradesh","East Godavari","View        registration details for BANGARU THALLI (APTEL/2017/74434)"
"511","BANODHAYA","APTEL/2023/90207","21-11-2024","TELUGU","Daily","MANDA SATISH BABU","MANDA SATISH BABU","Andhra Pradesh","West Godavari","View        registration details for BANODHAYA (APTEL/2023/90207)"
"512","BAPATLA JOURNALISM","APTEL/26/A1558","16-03-2026","Telugu","Daily","Kagitha Nagaraju","Kagitha Nagaraju","Andhra Pradesh","Guntur","View        registration details for BAPATLA JOURNALISM (APTEL/26/A1558)"
"513","BAPATLA VAARTHA","APTEL/2016/66239","22-02-2016","Telugu","Daily","GUNNAM NAGARJUNA","GUNNAM NAGARJUNA","Andhra Pradesh","Guntur","View        registration details for BAPATLA VAARTHA (APTEL/2016/66239)"
"514","BASS","APTEL/2010/33514","01-09-2010","Telugu","Weekly","MEDARA SANKARAIAH","MEDARA SANKARAIAH","Andhra Pradesh","Anantapur","View        registration details for BASS (APTEL/2010/33514)"
"515","BATUKAMMA","APTEL/2012/45638","08-10-2012","Telugu","Weekly","NAROTE SURENDER","NAROTE SURENDER","Andhra Pradesh","Nizamabad","View        registration details for BATUKAMMA (APTEL/2012/45638)"
"516","Bavyasree gnanaaksharam","APTEL/25/A3660","30-10-2025","Telugu","Monthly","KANIKELLA GOUTHAM","KANIKELLA GOUTHAM","Andhra Pradesh","Visakhapatnam","View        registration details for Bavyasree gnanaaksharam (APTEL/25/A3660)"
"517","BAY NEWS","APENG/2006/18345","10-01-2007","English","Daily","V. RAMACHANDRA RAO","V. RAMA CHANDRARAO","Andhra Pradesh","Visakhapatnam","View        registration details for BAY NEWS (APENG/2006/18345)"
"518","BAZM E AAINA","APURD/2011/40390","12-01-2012","Urdu","Monthly","SYED KHUDRATHULLAH KHADRI","SYED KHUDRATHULLAH KHADRI","Andhra Pradesh","Kurnool","View        registration details for BAZM E AAINA (APURD/2011/40390)"
"519","BAZM E ADAL","APURD/2017/75255","16-05-2018","Urdu","Weekly","B.M. ESA BASHA","B M ESA BASHA","Andhra Pradesh","Kurnool","View        registration details for BAZM E ADAL (APURD/2017/75255)"
"520","BE POSITIVE","APENG/2011/36103","09-03-2011","English","Monthly","K. SUMA LATHA","K. SUMA LATHA","Andhra Pradesh","Chittoor","View        registration details for BE POSITIVE (APENG/2011/36103)"
"521","BEEMA SANKALPAN","APTEL/2012/42400","18-05-2012","Telugu","Monthly","MANE SHOBAN BABU","MANE SHOBAN BABU","Andhra Pradesh","Nalgonda","View        registration details for BEEMA SANKALPAN (APTEL/2012/42400)"
"522","BEGUNAH","APURD/2012/48084","15-02-2013","Urdu","Weekly","DR. SYED IKRAMULLAH HUSSAINI","SYED IKRAMULLAH HUSSAINI","Andhra Pradesh","Hyderabad","View        registration details for BEGUNAH (APURD/2012/48084)"
"523","BEMISAL","APURD/2012/44461","03-08-2012","Urdu","Daily","MIR HADI ALI","MIR HADI ALI","Andhra Pradesh","Hyderabad","View        registration details for BEMISAL (APURD/2012/44461)"
"524","BERACHAH SANDESAM","APBIL/2011/37218","11-05-2011","English, Telugu","Bimonthly (Once in two months)","P. YESU PADAM","P. YESUPADAM","Andhra Pradesh","Rangareddy","View        registration details for BERACHAH SANDESAM (APBIL/2011/37218)"
"525","BEST NEWS","APTEL/2015/65120","04-12-2015","Telugu","Daily","KALAVAKOLANU TIRUMALA RAU","KALAVAKOLANU TIRUMALA RAU","Andhra Pradesh","Kurnool","View        registration details for BEST NEWS (APTEL/2015/65120)"
"526","BEST NEWS","APTEL/2015/60818","17-03-2015","Telugu","Daily","KALAVAKOLANU TIRUMALA RAU","KALAVAKOLANU TIRUMALA RAU","Andhra Pradesh","Krishna","View        registration details for BEST NEWS (APTEL/2015/60818)"
"527","BEST NEWS","APTEL/2014/57455","23-09-2014","Telugu","Daily","KALAVAKOLANU TIRUMALA RAU","KALAVAKOLANU TIRUMALA RAU","Andhra Pradesh","Guntur","View        registration details for BEST NEWS (APTEL/2014/57455)"
"528","BEST NEWS","APTEL/2010/33508","01-09-2010","Telugu","Daily","KALAVAKOLANU TIRUMALA RAU","KALAVAKOLANU TIRUMALA RAU","Andhra Pradesh","Hyderabad","View        registration details for BEST NEWS (APTEL/2010/33508)"
"529","BETTER LOVE","APTEL/2009/42619","25-05-2012","Telugu","Monthly","V. LINGAIAH","V. LINGAIAH","Andhra Pradesh","Rangareddy","View        registration details for BETTER LOVE (APTEL/2009/42619)"
"530","BEZAVADA TIMES","APTEL/2011/42634","28-05-2012","Telugu","Monthly","M.VENU GOPAL","MURALA VENUGOPAL","Andhra Pradesh","Krishna","View        registration details for BEZAVADA TIMES (APTEL/2011/42634)"
"531","BEZAWADA EXPRESS","APTEL/2023/87961","25-07-2024","TELUGU","Daily","BETHAPUDI RAMESH","BETHAPUDI RAMESH","Andhra Pradesh","","View        registration details for BEZAWADA EXPRESS (APTEL/2023/87961)"
"532","BHADHYATHA","APTEL/2017/75281","17-05-2018","Telugu","Daily","M. SRINIVASULU","M. SRINIVASULU","Andhra Pradesh","Kurnool","View        registration details for BHADHYATHA (APTEL/2017/75281)"
"533","BHADRADRI RAMADARSINI","APTEL/2010/35283","10-01-2011","Telugu","Monthly","TOKALA NAGA VEERA VENKATA SUBBA LAXMI KUMARI","TOKALA NAGA VEERA VENKATA SUBBA LAXMI KUMARI","Andhra Pradesh","Khammam","View        registration details for BHADRADRI RAMADARSINI (APTEL/2010/35283)"
"534","BHAGAVAN SREE SREE SREE VENKAIAH SWAMY SADHGURU KR","APTEL/2004/12789","04-03-2004","Telugu","Monthly","CH. ADIVENKATA SESHAIAH","CH. ADIVENKATA SESHAIAH","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for BHAGAVAN SREE SREE SREE VENKAIAH SWAMY SADHGURU KR (APTEL/2004/12789)"
"535","BHAGAVAN TIMES","APTEL/2014/57923","22-10-2014","Telugu","Monthly","GADDAM SREEDHER","GADDAM SREEDHAR","Andhra Pradesh","Anantapur","View        registration details for BHAGAVAN TIMES (APTEL/2014/57923)"
"536","BHAGAVAN TIMES","APTEL/26/A2100","30-03-2026","Telugu","Daily","GADDAM SREEDHAR","GADDAM SREEDHAR","Andhra Pradesh","Ananthapur","View        registration details for BHAGAVAN TIMES (APTEL/26/A2100)"
"537","BHAGHA VANTHUDU","APTEL/2007/22286","19-12-2007","Telugu","Monthly","KOMMINENI PRASAD","KOMMINENI PRASAD","Andhra Pradesh","Guntur","View        registration details for BHAGHA VANTHUDU (APTEL/2007/22286)"
"538","BHAKTI SADHANAM","APTEL/2014/72105","02-06-2017","Telugu","Quarterly","PANDARI RADHA KRISHNA MURTHY","PANDARI RADHA KRISHNA MURTHY","Andhra Pradesh","Hyderabad","View        registration details for BHAKTI SADHANAM (APTEL/2014/72105)"
"539","BHANODAYAM","APTEL/2016/68945","10-10-2016","Telugu","Fortnightly","LANKA SAI MADHURI","LANKA SAI MADHURI","Andhra Pradesh","Visakhapatnam","View        registration details for BHANODAYAM (APTEL/2016/68945)"
"540","BHANU KIRANAM","APTEL/2010/32439","31-05-2010","Telugu","Monthly","ALLU UMAMAHESWARA RAO","ALLU UMAMAHESWARA RAO","Andhra Pradesh","Srikakulam","View        registration details for BHANU KIRANAM (APTEL/2010/32439)"
"541","BHARAT CHRONICLE","APENG/2014/58831","10-12-2014","English","Monthly","HARI KISHORE KUMAR REDDY","HARI KISHORE KUMAR REDDY","Andhra Pradesh","Kurnool","View        registration details for BHARAT CHRONICLE (APENG/2014/58831)"
"542","BHARAT FOCUS","APTEL/2010/46597","22-11-2012","Telugu","Weekly","GUTHALA SUBHASH BABU","GUTHALA SUBHASH BABU","Andhra Pradesh","East Godavari","View        registration details for BHARAT FOCUS (APTEL/2010/46597)"
"543","BHARAT JAIHO","APTEL/2011/37620","30-05-2011","Telugu","Fortnightly","P. NARASIMHA","P. NARASIMHA","Andhra Pradesh","Hyderabad","View        registration details for BHARAT JAIHO (APTEL/2011/37620)"
"544","BHARAT MAHAN","APTEL/2013/51054","23-07-2013","Telugu","Monthly","P. SRINIVASULU","P. SRINIVASULU","Andhra Pradesh","Kurnool","View        registration details for BHARAT MAHAN (APTEL/2013/51054)"
"545","BHARAT MOMENT","APBIL/2016/70406","07-02-2017","English, Telugu","Weekly","SHAIK SHAMMI MUNNISA","SHAIK SHAMMI MUNNISA","Andhra Pradesh","Guntur","View        registration details for BHARAT MOMENT (APBIL/2016/70406)"
"546","BHARAT NEWS","APENG/25/A1841","15-07-2025","English","Daily","DEVENDRA VENAPPAGARI","DEVENDRA VENAPPAGARI","Andhra Pradesh","Krishna","View        registration details for BHARAT NEWS (APENG/25/A1841)"
"547","BHARAT NEWS","APTEL/2014/59453","09-01-2015","TELUGU","Daily","DEVENDRA VENAPPAGARI","DEVENDRA VENAPPAGARI","Andhra Pradesh","","View        registration details for BHARAT NEWS (APTEL/2014/59453)"
"548","BHARAT NIGHA","APTEL/26/A2729","17-04-2026","Telugu","Daily","Chandana Madana Venkata Naga Malleswara Rao","Chandana Madana Venkata Naga Malleswara Rao","Andhra Pradesh","Krishna","View        registration details for BHARAT NIGHA (APTEL/26/A2729)"
"549","BHARAT REPORTER","APTEL/2023/88573","20-08-2024","TELUGU","Daily","KOTLAPALLI FOUZIYA","KOTLAPALLI FOUZIYA","Andhra Pradesh","","View        registration details for BHARAT REPORTER (APTEL/2023/88573)"
"550","BHARAT REPORTER","APTEL/25/A3117","09-10-2025","TELUGU","Daily","Kotlapalli Fouziya","Kotlapalli Fouziya","Andhra Pradesh","Krishna","View        registration details for BHARAT REPORTER (APTEL/25/A3117)"
"551","BHARAT REPORTER","APTEL/26/A2975","30-04-2026","TELUGU","Monthly","Kotlapalli Fouziya","Kotlapalli Fouziya","Andhra Pradesh","Ananthapur","View        registration details for BHARAT REPORTER (APTEL/26/A2975)"
"552","BHARAT SWARAM","APTEL/26/A2194","06-04-2026","Telugu","Monthly","Bathula Vinay Kumar","Bathula Vinay Kumar","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for BHARAT SWARAM (APTEL/26/A2194)"
"553","BHARAT TIMES","APTEL/2011/42073","08-05-2012","Telugu","Fortnightly","A. SALOMI","A. SALOMI","Andhra Pradesh","Kurnool","View        registration details for BHARAT TIMES (APTEL/2011/42073)"
"554","BHARATA NADU","APTEL/25/A2248","21-08-2025","Telugu","Daily","MULLAPUDI SAIKUMAR","MULLAPUDI SAIKUMAR","Andhra Pradesh","Krishna","View        registration details for BHARATA NADU (APTEL/25/A2248)"
"555","BHARATA VANI","10745","16-01-1965","Telugu","Weekly","GANJULAPALLI AUDISES RA SARMA","G. AUDISESHA SARMA","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for BHARATA VANI (10745)"
"556","BHARATAMLO EEROJU","APTEL/2015/64593","06-11-2015","Telugu","Daily","M. KRISHNA KISHORE","M. KRISHNA KISHORE","Andhra Pradesh","Visakhapatnam","View        registration details for BHARATAMLO EEROJU (APTEL/2015/64593)"
"557","BHARATH PRATHINIDHI","APTEL/2023/88990","25-09-2024","TELUGU","Daily","ROLLA RAGHUNATH REDDY","ROLLA RAGHUNATH REDDY","Andhra Pradesh","Guntur","View        registration details for BHARATH PRATHINIDHI (APTEL/2023/88990)"
"558","BHARATH SPONDANA","APTEL/25/A5332","19-12-2025","Telugu","Weekly","KOTYADA SRINIVAS","KOTYADA SRINIVAS","Andhra Pradesh","Visakhapatnam","View        registration details for BHARATH SPONDANA (APTEL/25/A5332)"
"559","BHARATHA HAKKULA DWANI","APMUL/2011/38831","07-09-2011","English, Telugu, Hindi","Monthly","KARINGU YADAGIRI","KARINGU YADAGIRI","Andhra Pradesh","Nalgonda","View        registration details for BHARATHA HAKKULA DWANI (APMUL/2011/38831)"
"560","BHARATHA PRABHA","APTEL/2010/35430","24-01-2011","Telugu","Daily","KANISHETTI RAMU","KANISHETTI RAMU","Andhra Pradesh","Medchal Malkajgiri","View        registration details for BHARATHA PRABHA (APTEL/2010/35430)"
"561","BHARATHA SAKTHI","APTEL/2013/50559","26-06-2013","Telugu","Daily","KESARAM PENTA REDDY","M/S. VARALAXMI PUBLICATIONS  PVT. LTD.","Andhra Pradesh","Kurnool","View        registration details for BHARATHA SAKTHI (APTEL/2013/50559)"
"562","BHARATHA SAKTHI","APTEL/2013/50962","17-07-2013","Telugu","Daily","KESARAM PENTA REDDY","M/S. VARALAXMI PUBLICATIONS  PVT. LTD.","Andhra Pradesh","Khammam","View        registration details for BHARATHA SAKTHI (APTEL/2013/50962)"
"563","BHARATHA SAKTHI","APTEL/2007/22497","08-01-2008","Telugu","Daily","KESARAM PENTA REDDY","M/S. VARALAXMI PUBLICATIONS  PVT. LTD.","Andhra Pradesh","Andhra Pradesh","View        registration details for BHARATHA SAKTHI (APTEL/2007/22497)"
"564","BHARATHA SAKTHI","APTEL/2007/22515","09-01-2008","Telugu","Daily","KESARAM PENTA REDDY","M/S. VARALAXMI PUBLICATIONS  PVT. LTD.","Andhra Pradesh","Guntur","View        registration details for BHARATHA SAKTHI (APTEL/2007/22515)"
"565","BHARATHA SAKTHI","APTEL/2010/36743","13-04-2011","Telugu","Daily","KESARAM PENTA REDDY","M/S. VARALAXMI PUBLICATIONS  PVT. LTD.","Andhra Pradesh","Krishna","View        registration details for BHARATHA SAKTHI (APTEL/2010/36743)"
"566","BHARATHA SAKTHI","APTEL/2013/50560","26-06-2013","Telugu","Daily","KESARAM PENTA REDDY","M/S. VARALAXMI PUBLICATIONS  PVT. LTD.","Andhra Pradesh","Warangal","View        registration details for BHARATHA SAKTHI (APTEL/2013/50560)"
"567","BHARATHA VANITHA","APTEL/2014/57459","23-09-2014","Telugu","Daily","VELSELA SRINIVASA RAO","VELSELA SRINIVASA RAO","Andhra Pradesh","Guntur","View        registration details for BHARATHA VANITHA (APTEL/2014/57459)"
"568","BHARATHA VANITHA","APTEL/2012/46583","22-11-2012","Telugu","Weekly","VELSELA SRINIVASA RAO","VELSELA SRINIVASA RAO","Andhra Pradesh","Guntur","View        registration details for BHARATHA VANITHA (APTEL/2012/46583)"
"569","BHARATHIYA ALAYALU","APTEL/2012/42216","14-05-2012","Telugu","Quarterly","K. SRIVIDHYA","K. SRIVIDHYA","Andhra Pradesh","Anantapur","View        registration details for BHARATHIYA ALAYALU (APTEL/2012/42216)"
"570","BHARATHIYA SAMSKRUTHI","APTEL/2012/41272","22-03-2012","Telugu","Monthly","I. MAMATHA","I. MAMATHA","Andhra Pradesh","Hyderabad","View        registration details for BHARATHIYA SAMSKRUTHI (APTEL/2012/41272)"
"571","BHARATHIYUDU","APTEL/2008/25688","18-09-2008","Telugu","Monthly","S. NAGARAJU","S. NAGARAJU","Andhra Pradesh","Kurnool","View        registration details for BHARATHIYUDU (APTEL/2008/25688)"
"572","BHARATIYAM","APENG/2010/34238","09-11-2010","English","Daily","T.V.S.N.S VARA PRASAD RAO","T.V.S.N.S. VARA PRASAD RAO","Andhra Pradesh","Rangareddy","View        registration details for BHARATIYAM (APENG/2010/34238)"
"573","BHARATIYAM","APMUL/2010/38829","07-09-2011","English, Telugu, Hindi","Daily","T.V.S.N.S. VARA PRASADA RAO","T.V.S.N.S. VARA PRASADA RAO","Andhra Pradesh","Rangareddy","View        registration details for BHARATIYAM (APMUL/2010/38829)"
"574","BHARATIYAM","APTEL/2011/42813","08-06-2012","Telugu","Fortnightly","T.V.S.N.S. VARA PRASADA RAO","T.V.S.N.S. VARA PRASAD RAO","Andhra Pradesh","Rangareddy","View        registration details for BHARATIYAM (APTEL/2011/42813)"
"575","BHAVISHYA SINDHU","APTEL/2011/50666","02-07-2013","Telugu","Monthly","N. MALLIKARJUNA SARMA","N. MALLIKARJUNA SARMA","Andhra Pradesh","Hyderabad","View        registration details for BHAVISHYA SINDHU (APTEL/2011/50666)"
"576","BHAVISYA VAANI NEWS","APTEL/26/A3570","13-05-2026","Telugu","Monthly","DODDI SRINIVASA RAO","DODDI SRINIVASA RAO","Andhra Pradesh","Visakhapatnam","View        registration details for BHAVISYA VAANI NEWS (APTEL/26/A3570)"
"577","BHAVYA NEWS","APTEL/2016/69458","30-11-2016","Telugu","Weekly","GUDURI CHAKRAVARTHI","GUDURI CHAKRAVARTHI","Andhra Pradesh","West Godavari","View        registration details for BHAVYA NEWS (APTEL/2016/69458)"
"578","BHAVYAJYOTHI","APTEL/2012/42172","10-05-2012","Telugu","Monthly","P. GOPI","P. GOPI","Andhra Pradesh","Chittoor","View        registration details for BHAVYAJYOTHI (APTEL/2012/42172)"
"579","BHIMODAYAM","APTEL/2023/85427","05-09-2023","Telugu","Daily","BATTULA JEEVAN KUMAR","BATTULA JEEVAN KUMAR","Andhra Pradesh","Krishna","View        registration details for BHIMODAYAM (APTEL/2023/85427)"
"580","BHOO BHARATHI","APTEL/2012/47605","22-01-2013","Telugu","Monthly","SIDDIREDDY SRINIVAS REDDY","SIDDIREDDY SRNIVAS REDDY","Andhra Pradesh","Hyderabad","View        registration details for BHOO BHARATHI (APTEL/2012/47605)"
"581","BHOOGOLAM","67907","15-02-1998","Telugu","Daily","KAKKERLA JAGANNADHAM","SHANTHI PUBLICATIONS","Andhra Pradesh","Warangal","View        registration details for BHOOGOLAM (67907)"
"582","Bhoomi Sainyam","APTEL/26/A3973","20-05-2026","Telugu","Weekly","BODDIPALLI RAMU","BODDIPALLI RAMU","Andhra Pradesh","Visakhapatnam","View        registration details for Bhoomi Sainyam (APTEL/26/A3973)"
"583","BHOOMI THE EARTH","APTEL/2012/45868","18-10-2012","Telugu","Monthly","V.PRASAD","V.PRASAD","Andhra Pradesh","Kurnool","View        registration details for BHOOMI THE EARTH (APTEL/2012/45868)"
"584","BHUMI PUTRA","APTEL/2018/76435","16-11-2018","Telugu","Daily","SAKE SIRI PRIYA","SAKE SIRIPRIYA","Andhra Pradesh","Anantapur","View        registration details for BHUMI PUTRA (APTEL/2018/76435)"
"585","BHUMI PUTRA","APTEL/26/A3490","12-05-2026","Telugu","Monthly","sake siripriya","sake siripriya","Andhra Pradesh","Ananthapur","View        registration details for BHUMI PUTRA (APTEL/26/A3490)"
"586","BHUPATHI TIMES","APTEL/2009/28971","15-09-2009","Telugu","Daily","BHUPATHI RAJU","BHUPATHI RAJU","Andhra Pradesh","Khammam","View        registration details for BHUPATHI TIMES (APTEL/2009/28971)"
"587","BHUPATHI TIMES","APTEL/2007/22660","21-01-2008","Telugu","Daily","BHUPATHI RAJU","BHUPATHI RAJU","Andhra Pradesh","Hyderabad","View        registration details for BHUPATHI TIMES (APTEL/2007/22660)"
"588","BHUTHALAKRINDULU","APTEL/25/A1341","20-06-2025","Telugu","Monthly","POTNURU DEVA SUNDARA RAO","POTNURU DEVA SUNDARA RAO","Andhra Pradesh","Visakhapatnam","View        registration details for BHUTHALAKRINDULU (APTEL/25/A1341)"
"589","BHUVANA VIJAYAM","APTEL/2013/52059","16-09-2013","Telugu","Monthly","S. SREEHARI MURTHY","S. SREEHARI MURTHY","Andhra Pradesh","Anantapur","View        registration details for BHUVANA VIJAYAM (APTEL/2013/52059)"
"590","BHUVANAGIRI","APTEL/2008/24876","18-07-2008","Telugu","Monthly","VAKITI VENKATESHAM","VAKITI VENKATESHAM","Andhra Pradesh","Nalgonda","View        registration details for BHUVANAGIRI (APTEL/2008/24876)"
"591","BINDHU VOICE","APTEL/2021/81425","18-04-2022","Telugu","Monthly","A JYOTHI","A JYOTHI","Andhra Pradesh","Kurnool","View        registration details for BINDHU VOICE (APTEL/2021/81425)"
"592","BOBBILI SAMRAJYAM","APTEL/2018/76998","05-03-2019","Telugu","Daily","K. SWAMY NAIDU","K SWAMY NAIDU","Andhra Pradesh","Vizianagaram","View        registration details for BOBBILI SAMRAJYAM (APTEL/2018/76998)"
"593","BOJJANNA","APBIL/2006/17780","18-10-2006","Telugu, Hindi","Monthly","SARAGADAM HANUMANTHA RAO","SARAGADAM HANUMANTHARAO","Andhra Pradesh","Visakhapatnam","View        registration details for BOJJANNA (APBIL/2006/17780)"
"594","BOMMA BORUSU","APTEL/2012/50011","28-05-2013","Telugu","Fortnightly","KARNATAPU VANAJA KUMARI","KARNATAPU VANAJA KUMARI","Andhra Pradesh","Rangareddy","View        registration details for BOMMA BORUSU (APTEL/2012/50011)"
"595","BORA NEWS","APTEL/2011/41954","03-05-2012","Telugu","Monthly","BORA SURYA PRAKASH RAO","BORA SURYA PRAKASH RAO","Andhra Pradesh","Visakhapatnam","View        registration details for BORA NEWS (APTEL/2011/41954)"
"596","BORDER VOICE","APBIL/2011/38830","07-09-2011","English","Daily","SANDESH B BHARADWAJ","SANDESH BHARDWAJ","Andhra Pradesh","Adilabad","View        registration details for BORDER VOICE (APBIL/2011/38830)"
"597","BOUDHA AMRAVATHI","APTEL/2016/69552","06-12-2016","Telugu","Daily","SHYAM KUMAR PERLA","SHYAM KUMAR PERLA","Andhra Pradesh","Krishna","View        registration details for BOUDHA AMRAVATHI (APTEL/2016/69552)"
"598","BOX OFFICE CINEMA","APTEL/2012/42168","10-05-2012","Telugu","Weekly","CHANDU RAMESH","CHANDU RAMESH","Andhra Pradesh","Hyderabad","View        registration details for BOX OFFICE CINEMA (APTEL/2012/42168)"
"599","BRAHMANA VIJAYAM","APTEL/2014/61271","15-04-2015","Telugu","Monthly","JAYANTHI VENKATA SURYA SUBRAHMANYAM","JAYANTHI VENKATA SURYA SUBRAHMANYAM","Andhra Pradesh","Visakhapatnam","View        registration details for BRAHMANA VIJAYAM (APTEL/2014/61271)"
"600","BRAIN FEED","APENG/2013/49994","28-05-2013","English","Monthly","KAKANI VEERA BRAHMAM","KAKANI VEERA BRAHMAM","Andhra Pradesh","Hyderabad","View        registration details for BRAIN FEED (APENG/2013/49994)"
"601","BRAMHASTRAM","APTEL/2011/40209","27-12-2011","Telugu","Monthly","RAJESH","RAJESH","Andhra Pradesh","Rangareddy","View        registration details for BRAMHASTRAM (APTEL/2011/40209)"
"602","BUDDHA BHOOMI","APTEL/2012/48393","28-02-2013","Telugu","Monthly","REKHA KRISHNARJUNA RAO","REKHA KRISHNAJUNA RAO","Andhra Pradesh","Guntur","View        registration details for BUDDHA BHOOMI (APTEL/2012/48393)"
"603","BULLET NEWSTIMES","APTEL/25/A4371","27-11-2025","Telugu","Monthly","KAMMARA GURUPRASAD","KAMMARA GURUPRASAD","Andhra Pradesh","Ananthapur","View        registration details for BULLET NEWSTIMES (APTEL/25/A4371)"
"604","BUSINESS AND PROFESSION","APENG/2014/54387","31-01-2014","English","Monthly","SUNEEL KUMAR APPAJI","SUNEEL KUMAR APPAJI","Andhra Pradesh","Rangareddy","View        registration details for BUSINESS AND PROFESSION (APENG/2014/54387)"
"605","BUSINESS DESTINY","APENG/2017/74419","15-01-2018","English","Monthly","KALLA KIRAN KUMAR MALLIYAPPA","KALLA KIRAN KUMAR MALLIYAPPA","Andhra Pradesh","Visakhapatnam","View        registration details for BUSINESS DESTINY (APENG/2017/74419)"
"606","BUSINESS LIFE","APTEL/2016/69009","20-10-2016","Telugu","Monthly","BODDEPALLI GIRI BABU","BODDEPALLI GIRI BABU","Andhra Pradesh","Visakhapatnam","View        registration details for BUSINESS LIFE (APTEL/2016/69009)"
"607","BUSINESS STREAK","APBIL/2019/78125","28-10-2019","English, Telugu","Weekly","K.V.S.N. PRASAD","K V S N PRASAD","Andhra Pradesh","Visakhapatnam","View        registration details for BUSINESS STREAK (APBIL/2019/78125)"
"608","BUSINESS TRENDS","APTEL/2020/78883","31-07-2020","Telugu","Weekly","KONDAVEETI KIRAN KUMAR","KIRAN KUMAR KONDAVEETI","Andhra Pradesh","Guntur","View        registration details for BUSINESS TRENDS (APTEL/2020/78883)"
"609","CALVARY KRUPA SUVARTHA","APTEL/2017/72967","16-08-2017","Telugu","Bimonthly (Once in two months)","ELURI SHADRACH","ELURI. SHADRACH","Andhra Pradesh","East Godavari","View        registration details for CALVARY KRUPA SUVARTHA (APTEL/2017/72967)"
"610","CALVARY SAKTHI","APTEL/2015/69540","05-12-2016","Telugu","Bimonthly (Once in two months)","K. JOHN WESLEY SASIKANTH","K. JOHN WESLEY SASI KANTH","Andhra Pradesh","Krishna","View        registration details for CALVARY SAKTHI (APTEL/2015/69540)"
"611","CAPITAL INFORMATION","APENG/2013/58402","19-11-2014","English","Daily","N. SRINIVAS RAO","N.SRINIVAS RAO","Andhra Pradesh","Chittoor","View        registration details for CAPITAL INFORMATION (APENG/2013/58402)"
"612","CAPITAL INFORMATION","APENG/2007/22616","16-01-2008","English","Daily","NAGAVARAM SRINIVAS RAO","N.SRINIVAS RAO","Andhra Pradesh","Andhra Pradesh","View        registration details for CAPITAL INFORMATION (APENG/2007/22616)"
"613","CAPITAL VOICE","APTEL/2015/65959","02-02-2016","TELUGU","Daily","PANGULURI BUTCHI BABU","PANGULURI BUTCHI BABU","Andhra Pradesh","Guntur","View        registration details for CAPITAL VOICE (APTEL/2015/65959)"
"614","CAREER LIGHT","APBIL/2012/50361","18-06-2013","English, Urdu","Monthly","MOHAMMED NOORULLAH HUSSAINI","MOHAMMED NOORULLAH HUSSAINI","Andhra Pradesh","Hyderabad","View        registration details for CAREER LIGHT (APBIL/2012/50361)"
"615","CAREER PSYCHOLOGY","APTEL/2007/21800","06-11-2007","Telugu","Monthly","HYPNO KAMALAKAR","HYPNO KAMALAKAR","Andhra Pradesh","East Godavari","View        registration details for CAREER PSYCHOLOGY (APTEL/2007/21800)"
"616","CAREER WORLD","APENG/2009/31244","02-03-2010","English","Weekly","P. V. L. NARASIMHA RAO","P.V.L. NARASIMHA RAO","Andhra Pradesh","Rangareddy","View        registration details for CAREER WORLD (APENG/2009/31244)"
