"SN.","Title","Registration Number","Registration Date","Language","Periodicity","Publisher","Owner","Publication State","Publication District","Action"
"3500","SRI GURU SARVABHAUMA MONTHLY MAGAZINE","APENG/2013/52923","01-11-2013","English","Monthly","N. VADIRAJACHAR","SRI RAGHAVENDRA SWAMY MATT","Andhra Pradesh","Kurnool","View        registration details for SRI GURU SARVABHAUMA MONTHLY MAGAZINE (APENG/2013/52923)"
"3501","SRI GURU SARVABHAUMA MONTHLY MAGAZINE","APTAM/2013/52922","01-11-2013","Tamil","Monthly","N. VADIRAJACHAR","SRI RAGHAVENDRA SWAMY MATT","Andhra Pradesh","Kurnool","View        registration details for SRI GURU SARVABHAUMA MONTHLY MAGAZINE (APTAM/2013/52922)"
"3502","SRI GURUSARVA BHOUMA","25339","01-06-1973","Kannada","Monthly","N. VADIRAJACHAR","RAGHAVENDRA SWAMY BRINDAVANAM","Andhra Pradesh","Kurnool","View        registration details for SRI GURUSARVA BHOUMA (25339)"
"3503","SRI HINDAVI","APTEL/2011/50166","04-06-2013","Telugu","Fortnightly","VASAM MARUTHI PRASAD","VASAM MARUTHI PRASAD","Andhra Pradesh","Karimnagar","View        registration details for SRI HINDAVI (APTEL/2011/50166)"
"3504","SRI KALA GOWTHAMI","APTEL/2009/30947","12-02-2010","Telugu","Monthly","DR. B. V. S. MURTY","DR. B.V.S. MURTY","Andhra Pradesh","East Godavari","View        registration details for SRI KALA GOWTHAMI (APTEL/2009/30947)"
"3505","SRI KANAKA DURGA PRABHA","APTEL/2003/21037","30-08-2007","Telugu","Monthly","E. GOPALA KRISHNA REDDY","EXE.OFFICER & JOINT-","Andhra Pradesh","Krishna","View        registration details for SRI KANAKA DURGA PRABHA (APTEL/2003/21037)"
"3506","SRI KARA NEWS","APTEL/26/A0399","16-01-2026","Telugu","Daily","Shaik Kalesha Vali","Shaik Kalesha Vali","Andhra Pradesh","Prakasam","View        registration details for SRI KARA NEWS (APTEL/26/A0399)"
"3507","SRI KARNAMRUTAM","APTEL/2019/77990","12-09-2019","Telugu","Weekly","KALLEPALLI RAJYALAKSHMI","KALLEPALLI RAJYALAKSHMI","Andhra Pradesh","Srikakulam","View        registration details for SRI KARNAMRUTAM (APTEL/2019/77990)"
"3508","SRI KRISHNA RADHAM","APTEL/2010/34373","16-11-2010","Telugu","Weekly","BOCHU KOTESWARA RAO","BOTCHU KOTESWARA RAO","Andhra Pradesh","Prakasam","View        registration details for SRI KRISHNA RADHAM (APTEL/2010/34373)"
"3509","SRI KRISHNADEVARAYA MASA PATRIKA","APTEL/2021/82191","09-09-2022","Telugu","Monthly","KONETI NARENDRA BABU","KONETI NARENDRA BABU","Andhra Pradesh","Y.S.R.","View        registration details for SRI KRISHNADEVARAYA MASA PATRIKA (APTEL/2021/82191)"
"3510","SRI MANAVASEVE MADHAVASEVA NEWS VISION","APTEL/2014/57004","05-09-2014","Telugu","Daily","SIMHADADI MURALI SANKAR RAO","SIMHADADI MURALI SANKAR RAO","Andhra Pradesh","Vizianagaram","View        registration details for SRI MANAVASEVE MADHAVASEVA NEWS VISION (APTEL/2014/57004)"
"3511","SRI RAMA BANAM","APTEL/2006/18956","28-03-2007","Telugu","Monthly","K. RAMESH","K. RAMESH","Andhra Pradesh","Chittoor","View        registration details for SRI RAMA BANAM (APTEL/2006/18956)"
"3512","SRI SAI SANDHYA","APTEL/2004/13255","14-06-2004","Telugu","Daily","M.T.V.PATTABHI RAMA RAO","M.T.V.PATTABHI RAMA RAO","Andhra Pradesh","East Godavari","View        registration details for SRI SAI SANDHYA (APTEL/2004/13255)"
"3513","SRI SHAKTHI ABHINANDAN","APTEL/2019/77906","22-08-2019","Telugu","Daily","VURITI SRINIVAS","VURITI SRINIVAS","Andhra Pradesh","Srikakulam","View        registration details for SRI SHAKTHI ABHINANDAN (APTEL/2019/77906)"
"3514","SRI SUDHARSANA CHAKRAM","APTEL/2016/70058","13-01-2017","Telugu","Monthly","IRAGAVARAPU SRI RAMA KUMAR","IRAGAVARAPU SRI RAMA KUMAR","Andhra Pradesh","East Godavari","View        registration details for SRI SUDHARSANA CHAKRAM (APTEL/2016/70058)"
"3515","SRI SUNFLOWER NEWS","APTEL/2012/46263","06-11-2012","Telugu","Daily","M.D.V.S.R. PUNNAM RAJU","M.D.V.S.R. PUNNAM RAJU","Andhra Pradesh","West Godavari","View        registration details for SRI SUNFLOWER NEWS (APTEL/2012/46263)"
"3516","SRI SUNFLOWER NEWS","APTEL/2012/48477","06-03-2013","Telugu","Daily","M.D.V.S.R. PUNNAM RAJU","M.D.V.S.R. PUNNAM RAJU","Andhra Pradesh","Hyderabad","View        registration details for SRI SUNFLOWER NEWS (APTEL/2012/48477)"
"3517","SRI SUNFLOWER NEWS","APTEL/2008/26083","07-11-2008","Telugu","Daily","M.D.V.S.R. PUNNAM RAJU","M.D.V.S.R. PUNNAM RAJU","Andhra Pradesh","Krishna","View        registration details for SRI SUNFLOWER NEWS (APTEL/2008/26083)"
"3518","SRI SUNFLOWER NEWS","APTEL/2012/46004","25-10-2012","Telugu","Daily","M.D.V.S.R. PUNNAM RAJU","M.D.V.S.R. PUNNAM RAJU","Andhra Pradesh","Guntur","View        registration details for SRI SUNFLOWER NEWS (APTEL/2012/46004)"
"3519","SRI SURYA PRABHA","APTEL/2000/01242","17-04-2000","Telugu","Daily","K.V.V.SATYANARAYANA REDDY","K.V.V.SATYANARAYANA REDDY","Andhra Pradesh","Visakhapatnam","View        registration details for SRI SURYA PRABHA (APTEL/2000/01242)"
"3520","SRI VASAVIMATHA DHARESENI","APTEL/2008/24434","17-06-2008","Telugu","Monthly","V. SRINIVASA RAO","V. SRINIVASA RAO","Andhra Pradesh","Rangareddy","View        registration details for SRI VASAVIMATHA DHARESENI (APTEL/2008/24434)"
"3521","SRI VENKATESHAM","APTEL/2008/23122","24-02-2010","Telugu","Monthly","PULLAGURLA SAI REDDY","PULLAGURLA SAI REDDY","Andhra Pradesh","Hyderabad","View        registration details for SRI VENKATESHAM (APTEL/2008/23122)"
"3522","SRI VIDWAN","APTEL/2008/24074","19-05-2008","Telugu","Monthly","PALAGUMMI CHALAPATHI RAO","P. CHALAPATHI RAO","Andhra Pradesh","Rangareddy","View        registration details for SRI VIDWAN (APTEL/2008/24074)"
"3523","SRIKAKULAM MIRROR","APTEL/2018/75781","27-07-2018","Telugu","Monthly","DABBIRU TIRUPATHI RAO","DABBIRU TIRUPATHI RAO","Andhra Pradesh","Srikakulam","View        registration details for SRIKAKULAM MIRROR (APTEL/2018/75781)"
"3524","SRIKRISHNA MANTRA","APTEL/2022/85181","07-07-2023","Telugu","Monthly","BUKKALA CHANDRA SEKHAR","BUKKALA CHANDRA SEKHAR","Andhra Pradesh","Kurnool","View        registration details for SRIKRISHNA MANTRA (APTEL/2022/85181)"
"3525","SRISAILA PRABHA","10740","10-10-1966","Telugu","Monthly","N. V. NARASIMHA RAO","EXECUTIVE OFFICER","Andhra Pradesh","Kurnool","View        registration details for SRISAILA PRABHA (10740)"
"3526","SRIVARI SANNIDHI","APTEL/2010/34569","01-12-2010","Telugu","Fortnightly","RAGI JHANSI REDDY","RAGI JHANSI REDDY","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for SRIVARI SANNIDHI (APTEL/2010/34569)"
"3527","SRIVEN TIMES","APTEL/2013/48714","19-03-2013","Telugu","Monthly","DEVULAPALLI PADMAJA","DEVULAPALLI PADMAJA","Andhra Pradesh","Hyderabad","View        registration details for SRIVEN TIMES (APTEL/2013/48714)"
"3528","SRUJANA NEEDU","APTEL/2013/49349","25-04-2013","Telugu","Daily","NEELAM DAYANANDA RAJU","NEELAM DAYANANDARAJU","Andhra Pradesh","Rangareddy","View        registration details for SRUJANA NEEDU (APTEL/2013/49349)"
"3529","SRUSTIKARTHA VISWAKARMA","APTEL/2018/74869","21-02-2018","Telugu","Monthly","DHAVALESWARAPU DHANA LAKSHMI","DHAVALESWARAPU DHANA LAKSHMI","Andhra Pradesh","Visakhapatnam","View        registration details for SRUSTIKARTHA VISWAKARMA (APTEL/2018/74869)"
"3530","STALIN VAARTHA","APTEL/26/A2964","29-04-2026","Telugu","Daily","KAGITHA KIRAN KUMAR","KAGITHA KIRAN KUMAR","Andhra Pradesh","Guntur","View        registration details for STALIN VAARTHA (APTEL/26/A2964)"
"3531","STANDARD POST","APENG/2014/57079","09-09-2014","English","Daily","MOHAMMED SHAFI","MOHAMMED SHAFI","Andhra Pradesh","Guntur","View        registration details for STANDARD POST (APENG/2014/57079)"
"3532","STANDARD POST","ENG/2013/52180","20-09-2013","English","Daily","MOHAMMED SHAFI","MOHAMMED SHAFI","Andhra Pradesh","Visakhapatnam","View        registration details for STANDARD POST (ENG/2013/52180)"
"3533","STAR LEDGER","APENG/2008/27161","25-02-2009","English","Daily","M. JANAKI RAMA VARAPRASAD","M. JANAKI RAMA VARAPRASAD","Andhra Pradesh","Rangareddy","View        registration details for STAR LEDGER (APENG/2008/27161)"
"3534","STAR PRABHA","APTEL/25/A3047","07-10-2025","Telugu","Daily","SHABOLU NARASIMHULU","SHABOLU NARASIMHULU","Andhra Pradesh","Kurnool","View        registration details for STAR PRABHA (APTEL/25/A3047)"
"3535","STARS OF INDIA","APTEL/2011/41955","03-05-2012","Telugu","Daily","MOHD SHABUDDIN","MOHD SHABUDDIN","Andhra Pradesh","Hyderabad","View        registration details for STARS OF INDIA (APTEL/2011/41955)"
"3536","STATE EXPRESS","APENG/2010/35640","07-02-2011","English","Daily","SHAIK MASTAN VALI","SHAIK MASTAN VALI","Andhra Pradesh","Kurnool","View        registration details for STATE EXPRESS (APENG/2010/35640)"
"3537","STATE LEADER","APTEL/2001/06520","08-01-2001","English, Telugu","Fortnightly","SURVEPALLI RAMAMOORTHY","SURVEPALLI RAMAMOORTHY","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for STATE LEADER (APTEL/2001/06520)"
"3538","STATE POLITICS","APTEL/2012/42255","15-05-2012","Telugu","Monthly","VEMPULURU MALLIKARJUN","VEMPULURU MALLIKARJUN","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for STATE POLITICS (APTEL/2012/42255)"
"3539","STATE REPORT","APTEL/2015/62327","01-06-2015","Telugu","Daily","JAGANNATI MAHESH","JAGANNATI MAHESH","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for STATE REPORT (APTEL/2015/62327)"
"3540","STATE TIMES","APTEL/2008/27686","05-05-2009","Telugu","Daily","M.Y. SRINIVAS RAO","MULAKALA VISWA GINGA","Andhra Pradesh","Hyderabad","View        registration details for STATE TIMES (APTEL/2008/27686)"
"3541","STATE TIMES","45078","22-01-1990","Telugu","Daily","MULAKALA VISWA GANGADHARA","MULAKALA VISWA GINGADHARAN","Andhra Pradesh","West Godavari","View        registration details for STATE TIMES (45078)"
"3542","STATE VOICE","APTEL/2002/07954","14-08-2002","Telugu","Weekly","A.V.RAMANA MOORTHY","A V RAMANA MOORTHY","Andhra Pradesh","Chittoor","View        registration details for STATE VOICE (APTEL/2002/07954)"
"3543","STATE VOICE","APTEL/2007/23931","07-05-2008","Telugu","Daily","A.V. RAMANA MOORTHY","A V RAMANA MURTHY","Andhra Pradesh","Hyderabad","View        registration details for STATE VOICE (APTEL/2007/23931)"
"3544","STATE VOICE","APTEL/2013/53009","07-11-2013","Telugu","Monthly","A. V. RAMANAMURTHY","A V RAMANA MURTHY","Andhra Pradesh","Chittoor","View        registration details for STATE VOICE (APTEL/2013/53009)"
"3545","STHANIKA DARSHINI","APTEL/26/A2399","10-04-2026","Telugu","Daily","Alamuru Venkata Ramana Kumar","Alamuru Venkata Ramana Kumar","Andhra Pradesh","East Godavari","View        registration details for STHANIKA DARSHINI (APTEL/26/A2399)"
"3546","STHANIKA KATHANALA VARTHA","APTEL/2010/33568","07-09-2010","Telugu","Daily","CH. JAGAN MOHAN REDDY","CH. JAGAN MOHAN REDDY","Andhra Pradesh","Rangareddy","View        registration details for STHANIKA KATHANALA VARTHA (APTEL/2010/33568)"
"3547","STHREE JYOTHI","APTEL/2013/59695","20-01-2015","Telugu","Fortnightly","A. RAJASEKHARACHARI","A. RAJASEKHARACHARI","Andhra Pradesh","Chittoor","View        registration details for STHREE JYOTHI (APTEL/2013/59695)"
"3548","STHRI SAKTHI","APTEL/2011/38744","02-09-2011","Telugu","Monthly","SANGINEEDI SITARAM","SANGINEEDI SITARAM","Andhra Pradesh","East Godavari","View        registration details for STHRI SAKTHI (APTEL/2011/38744)"
"3549","STUDENT FUTURE","APTEL/2017/71961","24-05-2017","Telugu","Monthly","SARVEPALLI KOTESWARA RAO","SARVEPALLI KOTESWARA RAO","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for STUDENT FUTURE (APTEL/2017/71961)"
"3550","STUDENT LIFE","APTEL/2009/33996","13-10-2010","Telugu","Monthly","B. BUCHAIAH BIKSHAM","B. BUCHAIAH BIKSHAM","Andhra Pradesh","Rangareddy","View        registration details for STUDENT LIFE (APTEL/2009/33996)"
"3551","STUDENT ZONE","APENG/2016/71574","02-05-2017","English","Monthly","SURYA BHAGAVAN G V","SURYA BHAGAVAN G V","Andhra Pradesh","Visakhapatnam","View        registration details for STUDENT ZONE (APENG/2016/71574)"
"3552","STUDENTS VOICE","APTEL/2014/54769","25-02-2014","Telugu","Monthly","AKULA.RAGHAVENDRA","AKULA.RAGHAVENDRA","Andhra Pradesh","Anantapur","View        registration details for STUDENTS VOICE (APTEL/2014/54769)"
"3553","STUDENTS WORLD","APTEL/25/A0497","27-05-2025","Telugu","Monthly","MULAGAJA RAMESH","MULAGAJA RAMESH","Andhra Pradesh","Kurnool","View        registration details for STUDENTS WORLD (APTEL/25/A0497)"
"3554","SU-SWAGATHAM","APTEL/2000/04944","29-04-2000","Telugu","Fortnightly","P.GANESH BABU","P.GANESH BABU","Andhra Pradesh","Andhra Pradesh","View        registration details for SU-SWAGATHAM (APTEL/2000/04944)"
"3555","SUBHAMASTHU","APTEL/2007/26407","28-11-2008","Telugu","Daily","B. SRINIVASA RAO","B. SRINIVASA RAO","Andhra Pradesh","Visakhapatnam","View        registration details for SUBHAMASTHU (APTEL/2007/26407)"
"3556","SUBHANDHRA","APTEL/2023/88047","12-08-2024","TELUGU","Monthly","BONDA GOPINADHARAO","BONDA GOPINADHARAO","Andhra Pradesh","Visakhapatnam","View        registration details for SUBHANDHRA (APTEL/2023/88047)"
"3557","SUBHAVARTA","APTEL/2009/30689","28-01-2010","Telugu","Monthly","ekkirala DATTATREYA","UNITED SOCIAL CULTURAL AND EDUCATIONAL FOUNDATION OF INDIA","Andhra Pradesh","Hyderabad","View        registration details for SUBHAVARTA (APTEL/2009/30689)"
"3558","SUBHAVELA","APTEL/2014/57125","10-09-2014","Telugu","Weekly","MUTHANGI VENKATA RAMA KUMAR","MUTHANGI VENKATA RAMA KUMAR","Andhra Pradesh","East Godavari","View        registration details for SUBHAVELA (APTEL/2014/57125)"
"3559","SUBODHAYAM SIMHAPURI","APTEL/25/A2227","20-08-2025","Telugu","Monthly","Dharamasanam Uday Kumar","Dharamasanam Uday Kumar","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for SUBODHAYAM SIMHAPURI (APTEL/25/A2227)"
"3560","SUBODHAYAM SIMHAPURI","APTEL/26/A3810","18-05-2026","Telugu","Daily","Dharamasanam Uday Kumar","Dharamasanam Uday Kumar","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for SUBODHAYAM SIMHAPURI (APTEL/26/A3810)"
"3561","SUCCESS","APTEL/2008/23677","16-04-2008","Telugu","Daily","SHAIK MASTAN VALI","SHAIK MASTAN VALI","Andhra Pradesh","Kurnool","View        registration details for SUCCESS (APTEL/2008/23677)"
"3562","SUCCESS DIARY","APTEL/2015/62055","21-05-2015","Telugu","Monthly","POMANTI JAGGAYYA","POMANTI JAGGAYYA","Andhra Pradesh","Visakhapatnam","View        registration details for SUCCESS DIARY (APTEL/2015/62055)"
"3563","SUCCESS NEWS","APTEL/2009/34074","20-10-2010","Telugu","Monthly","MUNASALA MANI","MUNASALA MANI","Andhra Pradesh","Visakhapatnam","View        registration details for SUCCESS NEWS (APTEL/2009/34074)"
"3564","SUDHINAM","APTEL/2013/51429","13-08-2013","Telugu","Daily","T. SHANKAR","T. SHANKAR","Andhra Pradesh","Rangareddy","View        registration details for SUDHINAM (APTEL/2013/51429)"
"3565","SUDIGALI","68067","14-09-1982","Telugu","Fortnightly","V.MADHAVA RAO","V.MADHAVA RAO","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for SUDIGALI (68067)"
"3566","SUJANA TIMES","APBIL/2015/66449","17-03-2016","English, Telugu","Daily","K. SRINIVASULU","KATTA. SRINIVASULU","Andhra Pradesh","Guntur","View        registration details for SUJANA TIMES (APBIL/2015/66449)"
"3567","SUN LIGHT","APBIL/25/A4595","02-12-2025","Telugu, English","Monthly","K HARIBABU","K HARIBABU","Andhra Pradesh","Chittoor","View        registration details for SUN LIGHT (APBIL/25/A4595)"
"3568","SUNDAY CITY","APTEL/2012/47421","09-01-2013","Telugu","Weekly","B.PRAMOD KUMAR","B.PRAMOD KUMAR","Andhra Pradesh","Hyderabad","View        registration details for SUNDAY CITY (APTEL/2012/47421)"
"3569","SUNRISE NEWS","APTEL/26/A0840","30-01-2026","Telugu","Daily","DIDDE RAVI KUMAR","DIDDE RAVI KUMAR","Andhra Pradesh","Visakhapatnam","View        registration details for SUNRISE NEWS (APTEL/26/A0840)"
"3570","SUPADHA","APTEL/2010/36922","26-04-2011","Telugu","Daily","Y. RAMANARASIMHAM","M/S. YAAMIJALA PUBLICATIONS","Andhra Pradesh","Visakhapatnam","View        registration details for SUPADHA (APTEL/2010/36922)"
"3571","SUPADHA","APTEL/2012/48292","25-02-2013","Telugu","Daily","Y. RAMANARASIMHAM","M/S. YAAMIJALA PUBLICATIONS","Andhra Pradesh","Krishna","View        registration details for SUPADHA (APTEL/2012/48292)"
"3572","SUPADHA","APTEL/2012/48291","25-02-2013","Telugu","Daily","Y. RAMANARASIMHAM","M/S. YAAMIJALA PUBLICATIONS","Andhra Pradesh","Chittoor","View        registration details for SUPADHA (APTEL/2012/48291)"
"3573","SUPARIPALANA KOSAM SURAJYAM","APTEL/2014/59028","16-12-2014","Telugu","Monthly","AVANAPU PADMAJA","AVANAPU PADMAJA","Andhra Pradesh","Visakhapatnam","View        registration details for SUPARIPALANA KOSAM SURAJYAM (APTEL/2014/59028)"
"3574","Superfast Maharathi","APTEL/25/A4472","28-11-2025","Telugu","Daily (Monday To Saturday)","Gangula V S Prasadh","Gangula V S Prasadh","Andhra Pradesh","Vizianagaram","View        registration details for Superfast Maharathi (APTEL/25/A4472)"
"3575","SUPRABHATA SRAVANTHI","APTEL/2019/77289","30-04-2019","Telugu","Monthly","K. GOVINDA RAJU","KANKIPATI GOVINDA RAJU","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for SUPRABHATA SRAVANTHI (APTEL/2019/77289)"
"3576","SURABHI SAMAAHARAM","APTEL/2011/39795","25-11-2011","Telugu","Monthly","ANIL KUMAR","BENNETT, COLEMAN & CO.LTD","Andhra Pradesh","Hyderabad","View        registration details for SURABHI SAMAAHARAM (APTEL/2011/39795)"
"3577","SURIYA DISHA","APTEL/2008/27350","24-03-2009","Telugu","Daily","MOHD GHOUSE","MOHD.GHOUSE","Andhra Pradesh","Nizamabad","View        registration details for SURIYA DISHA (APTEL/2008/27350)"
"3578","SURJANA PRIYA","67638","03-10-1997","Telugu","Monthly","NEELAM DAYANANDA RAJU","NEELAM DAYANANDA RAJU","Andhra Pradesh","Krishna","View        registration details for SURJANA PRIYA (67638)"
"3579","SURYA","APTEL/2008/22796","04-02-2008","Telugu","Daily","MEEGADA VEERASATYA","MEEGADA VEERASATYA","Andhra Pradesh","Krishna","View        registration details for SURYA (APTEL/2008/22796)"
"3580","SURYA","APTEL/2008/26892","21-01-2009","Telugu","Monthly","MEEGADA VEERASATYA","MEEGADA VEERASATYA","Andhra Pradesh","Guntur","View        registration details for SURYA (APTEL/2008/26892)"
"3581","SURYA","APTEL/25/A4794","05-12-2025","Telugu","Daily","Veera Satya Meegada","Veera Satya Meegada","Andhra Pradesh","Chittoor","View        registration details for SURYA (APTEL/25/A4794)"
"3582","SURYA","APTEL/26/A0281","13-01-2026","Telugu","Daily","Veera Satya Meegada","Veera Satya Meegada","Andhra Pradesh","Y.S.R.","View        registration details for SURYA (APTEL/26/A0281)"
"3583","SURYA","APTEL/25/A4558","02-12-2025","Telugu","Daily","Veera Satya Meegada","Veera Satya Meegada","Andhra Pradesh","Visakhapatnam","View        registration details for SURYA (APTEL/25/A4558)"
"3584","SURYA","APTEL/26/A3218","07-05-2026","Telugu","Daily","Veera Satya Meegada","Veera Satya Meegada","Andhra Pradesh","Vizianagaram","View        registration details for SURYA (APTEL/26/A3218)"
"3585","SURYA ANDHRA NEWS","APTEL/2013/50164","04-06-2013","Telugu","Monthly","T. VENKATESH","T. VENKATESH","Andhra Pradesh","Chittoor","View        registration details for SURYA ANDHRA NEWS (APTEL/2013/50164)"
"3586","SURYA BELLS","APTEL/2014/59614","16-01-2015","Telugu","Daily","GOLLA VB RAJA NARESH KUMAR YADAV","GOLLA. V. B. RAJA NARESH KUMAR YADAV","Andhra Pradesh","Kurnool","View        registration details for SURYA BELLS (APTEL/2014/59614)"
"3587","SURYA KALAM","APTEL/2021/81471","04-05-2022","Telugu","Monthly","BOTTA SURYAPRAKASH RAO","BOTTA SURYAPRAKASH RAO","Andhra Pradesh","Visakhapatnam","View        registration details for SURYA KALAM (APTEL/2021/81471)"
"3588","SURYA KIRANALU","APTEL/2012/46270","06-11-2012","Telugu","Fortnightly","DULURI JAGAN MOHAN","DULURI JAGAN MOHAN","Andhra Pradesh","Karimnagar","View        registration details for SURYA KIRANALU (APTEL/2012/46270)"
"3589","SURYA KIRANALU","APTEL/2010/32618","09-06-2010","Telugu","Daily","DULURI JAGAN MOHAN","DULURI JAGAN MOHAN","Andhra Pradesh","Karimnagar","View        registration details for SURYA KIRANALU (APTEL/2010/32618)"
"3590","SURYA KIRANAM JATHIYA PATRIKA","APTEL/25/A0352","22-05-2025","Telugu","Daily","bhuvanagiri venkata ganesh","bhuvanagiri venkata ganesh","Andhra Pradesh","Krishna","View        registration details for SURYA KIRANAM JATHIYA PATRIKA (APTEL/25/A0352)"
"3591","SURYA NETHRAM","APTEL/2010/32054","23-04-2010","Telugu","Monthly","DASARI VENKATA RAMA RAO","DASARI VENKATA RAMA RAO","Andhra Pradesh","Prakasam","View        registration details for SURYA NETHRAM (APTEL/2010/32054)"
"3592","Surya Patrika Voice of the Rising Truth","APTEL/26/A0598","21-01-2026","Telugu","Daily","HOLAGUNDHA NADIRA TABASUM","HOLAGUNDHA NADIRA TABASUM","Andhra Pradesh","Kurnool","View        registration details for Surya Patrika Voice of the Rising Truth (APTEL/26/A0598)"
"3593","SURYA PRAPANCHAM","APTEL/26/A2689","17-04-2026","Telugu","Monthly","THADIGOTLA VEERA BRAHMANANDA REDDY","THADIGOTLA VEERA BRAHMANANDA REDDY","Andhra Pradesh","Y.S.R.","View        registration details for SURYA PRAPANCHAM (APTEL/26/A2689)"
"3594","SURYA UDHAYAM","APTEL/2017/74254","21-12-2017","Telugu","Daily","M SUNIL KUMAR","M SUNIL KUMAR","Andhra Pradesh","Kurnool","View        registration details for SURYA UDHAYAM (APTEL/2017/74254)"
"3595","SURYA VASTAVAM","APTEL/25/A0239","16-05-2025","Telugu","Daily","MOGAL IRSHAD BAIG","MOGAL IRSHAD BAIG","Andhra Pradesh","Chittoor","View        registration details for SURYA VASTAVAM (APTEL/25/A0239)"
"3596","SURYA VELUGU","APTEL/25/A3849","12-11-2025","Telugu","Daily","NOOKALAPADU MAHESWARAREDDY","NOOKALAPADU MAHESWARAREDDY","Andhra Pradesh","Ananthapur","View        registration details for SURYA VELUGU (APTEL/25/A3849)"
"3597","SURYA VELUGU","APTEL/25/A5336","26-12-2025","Telugu","Daily","NOOKALAPADU MAHESWARAREDDY","NOOKALAPADU MAHESWARAREDDY","Andhra Pradesh","Chittoor","View        registration details for SURYA VELUGU (APTEL/25/A5336)"
"3598","SURYA VELUGU","APTEL/2022/82194","09-09-2022","Telugu","Daily","NOOKALAPADU MAHESWARAREDDY","NOOKALAPADU MAHESWARA REDDY","Andhra Pradesh","Kurnool","View        registration details for SURYA VELUGU (APTEL/2022/82194)"
"3599","SURYA VELUGU","APTEL/25/A4269","21-11-2025","Telugu","Daily","NOOKALAPADU MAHESWARAREDDY","NOOKALAPADU MAHESWARAREDDY","Andhra Pradesh","Y.S.R.","View        registration details for SURYA VELUGU (APTEL/25/A4269)"
"3600","SURYAASTRAM","APTEL/2010/35310","12-01-2011","Telugu","Daily","MIR MOHSIN ALI","MIR MOHSIN ALI","Andhra Pradesh","Hyderabad","View        registration details for SURYAASTRAM (APTEL/2010/35310)"
"3601","SURYAASTRAM","APENG/2012/41328","23-03-2012","English","Monthly","MIR MOHSIN ALI","MIR MOHSIN ALI","Andhra Pradesh","Hyderabad","View        registration details for SURYAASTRAM (APENG/2012/41328)"
"3602","suryabhoomi","APTEL/26/A1626","17-03-2026","Telugu","Daily","Manchikanti Varalakshmi","Manchikanti Varalakshmi","Andhra Pradesh","Kurnool","View        registration details for suryabhoomi (APTEL/26/A1626)"
"3603","SURYACHITRA","APTEL/2011/38195","07-07-2011","Telugu","Weekly","KUNIREDDY SRINIVAS","KUNIREDDY SRINIVAS","Andhra Pradesh","Hyderabad","View        registration details for SURYACHITRA (APTEL/2011/38195)"
"3604","SURYAJYOTHI VAARTHALU","APTEL/26/A1318","19-02-2026","Telugu","Daily","Talari Sailaja","Talari Sailaja","Andhra Pradesh","Prakasam","View        registration details for SURYAJYOTHI VAARTHALU (APTEL/26/A1318)"
"3605","SURYAKRANTHI","APTEL/2018/75928","23-08-2018","Telugu","Fortnightly","PASAM SAI RAJA","PASAM SAIRAJA","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for SURYAKRANTHI (APTEL/2018/75928)"
"3606","SURYASATYAMEVAJAYATHE","APTEL/25/A4952","10-12-2025","Telugu","Monthly","TALARI ANAND KUMAR","TALARI ANAND KUMAR","Andhra Pradesh","Y.S.R.","View        registration details for SURYASATYAMEVAJAYATHE (APTEL/25/A4952)"
"3607","SURYATEJAM","APTEL/2011/39410","31-10-2011","Telugu","Fortnightly","ULLENDULA SRINIVAS","ULLENDULA SRINIVAS","Andhra Pradesh","Karimnagar","View        registration details for SURYATEJAM (APTEL/2011/39410)"
"3608","SURYODAYAM","APTEL/2010/32588","08-06-2010","Telugu","Daily","S. GOVINDA RAO","S. GOVINDA RAO","Andhra Pradesh","Vizianagaram","View        registration details for SURYODAYAM (APTEL/2010/32588)"
"3609","SUVARNA BHOOMI","APTEL/2011/37216","11-05-2011","Telugu","Monthly","K. ANILKUMAR REDDY","K. ANILKUMAR REDDY","Andhra Pradesh","Anantapur","View        registration details for SUVARNA BHOOMI (APTEL/2011/37216)"
"3610","SUVARNA JYOTHI","APTEL/25/A0138","05-05-2025","Telugu","Daily","GUMMADI ARUNA SRI","GUMMADI ARUNA SRI","Andhra Pradesh","West Godavari","View        registration details for SUVARNA JYOTHI (APTEL/25/A0138)"
"3611","SUVARNA LEKHA","APTEL/2012/41327","23-03-2012","Telugu","Weekly","KOSURI GANDHI","KOSURI GANDHI","Andhra Pradesh","West Godavari","View        registration details for SUVARNA LEKHA (APTEL/2012/41327)"
